Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRASSUNUNGA;n/d;9709;5400;n/d;n/d;15109
SP-PIRATININGA;n/d;675;331;n/d;n/d;1006
SP-PITANGUEIRAS;n/d;4701;1356;n/d;n/d;6057
SP-PLANALTO;n/d;347;126;n/d;n/d;473
SP-PLATINA;n/d;378;140;n/d;n/d;518
SP-POA;n/d;30185;16819;n/d;n/d;47004
SP-POLONI;n/d;306;138;n/d;n/d;444
SP-POMPEIA;n/d;4398;1513;n/d;n/d;5911
SP-PONGAI;n/d;243;111;n/d;n/d;354
SP-PONTAL;n/d;3586;1213;n/d;n/d;4799
SP-PONTALINDA;n/d;200;125;n/d;n/d;325
SP-PONTES GESTAL;n/d;224;145;n/d;n/d;369
SP-POPULINA;n/d;300;159;n/d;n/d;459
SP-PORANGABA;n/d;565;219;n/d;n/d;784
SP-PORTO FELIZ;n/d;5207;2918;n/d;n/d;8125
SP-PORTO FERREIRA;n/d;7786;4899;n/d;n/d;12685
SP-POTIM;n/d;317;289;n/d;n/d;606
SP-POTIRENDABA;n/d;1050;577;n/d;n/d;1627
SP-PRACINHA;n/d;84;65;n/d;n/d;149
SP-PRADOPOLIS;n/d;3890;796;n/d;n/d;4686
SP-PRAIA GRANDE;n/d;15395;10136;n/d;n/d;25531
SP-PRATANIA;n/d;362;229;n/d;n/d;591
SP-PRESIDENTE ALVES;n/d;826;233;n/d;n/d;1059
SP-PRESIDENTE BERNARDES;n/d;973;641;n/d;n/d;1614
SP-PRESIDENTE EPITACIO;n/d;4333;2342;n/d;n/d;6675
SP-PRESIDENTE PRUDENTE;n/d;28485;18061;n/d;n/d;46546
SP-PRESIDENTE VENCESLAU;n/d;2498;1945;n/d;n/d;4443
SP-PROMISSAO;n/d;5404;2028;n/d;n/d;7432
SP-QUADRA;n/d;248;108;n/d;n/d;356
SP-QUATA;n/d;1925;515;n/d;n/d;2440
SP-QUEIROZ;n/d;256;162;n/d;n/d;418
SP-QUELUZ;n/d;679;393;n/d;n/d;1072
SP-QUINTANA;n/d;468;232;n/d;n/d;700
SP-RAFARD;n/d;1537;515;n/d;n/d;2052
SP-RANCHARIA;n/d;3462;1544;n/d;n/d;5006
SP-REDENCAO DA SERRA;n/d;284;101;n/d;n/d;385
SP-REGENTE FEIJO;n/d;2607;1035;n/d;n/d;3642
SP-REGINOPOLIS;n/d;477;161;n/d;n/d;638
SP-REGISTRO;n/d;4684;2822;n/d;n/d;7506
SP-RESTINGA;n/d;702;276;n/d;n/d;978
SP-RIBEIRA;n/d;293;79;n/d;n/d;372
SP-RIBEIRAO BONITO;n/d;1401;896;n/d;n/d;2297
SP-RIBEIRAO BRANCO;n/d;1552;712;n/d;n/d;2264
SP-RIBEIRAO CORRENTE;n/d;287;137;n/d;n/d;424
SP-RIBEIRAO DO SUL;n/d;504;158;n/d;n/d;662
SP-RIBEIRAO DOS INDIOS;n/d;134;85;n/d;n/d;219
SP-RIBEIRAO GRANDE;n/d;745;278;n/d;n/d;1023
SP-RIBEIRAO PIRES;n/d;9833;5869;n/d;n/d;15702
SP-RIBEIRAO PRETO;n/d;79793;55826;n/d;n/d;135619
SP-RIVERSUL;n/d;192;185;n/d;n/d;377
SP-RIFAINA;n/d;199;110;n/d;n/d;309
SP-RINCAO;n/d;777;442;n/d;n/d;1219
SP-RINOPOLIS;n/d;597;299;n/d;n/d;896
SP-RIO CLARO;n/d;28286;15450;n/d;n/d;43736
SP-RIO DAS PEDRAS;n/d;5218;1625;n/d;n/d;6843
SP-RIO GRANDE DA SERRA;n/d;1720;585;n/d;n/d;2305
SP-RIOLANDIA;n/d;406;224;n/d;n/d;630
SP-ROSANA;n/d;984;824;n/d;n/d;1808
SP-ROSEIRA;n/d;1167;406;n/d;n/d;1573
SP-RUBIACEA;n/d;179;76;n/d;n/d;255
SP-RUBINEIA;n/d;173;150;n/d;n/d;323
SP-SABINO;n/d;231;139;n/d;n/d;370
SP-SAGRES;n/d;141;83;n/d;n/d;224
SP-SALES;n/d;324;192;n/d;n/d;516
SP-SALES OLIVEIRA;n/d;1075;537;n/d;n/d;1612
SP-SALESOPOLIS;n/d;2231;880;n/d;n/d;3111
SP-SALMOURAO;n/d;290;140;n/d;n/d;430
SP-SALTINHO;n/d;652;392;n/d;n/d;1044
SP-SALTO;n/d;12285;7377;n/d;n/d;19662
SP-SALTO DE PIRAPORA;n/d;2416;1230;n/d;n/d;3646
SP-SALTO GRANDE;n/d;965;321;n/d;n/d;1286
SP-SANDOVALINA;n/d;348;189;n/d;n/d;537
SP-SANTA ADELIA;n/d;1340;782;n/d;n/d;2122
SP-SANTA ALBERTINA;n/d;299;140;n/d;n/d;439
SP-SANTA BARBARA D OESTE;n/d;18922;10954;n/d;n/d;29876
SP-SANTA BRANCA;n/d;1646;583;n/d;n/d;2229
SP-SANTA CLARA D OESTE;n/d;179;82;n/d;n/d;261
SP-SANTA CRUZ DA CONCEICAO;n/d;2627;1577;n/d;n/d;4204
SP-SANTA CRUZ DA ESPERANCA;n/d;85;72;n/d;n/d;157
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3175;1316;n/d;n/d;4491
SP-SANTA CRUZ DO RIO PARDO;n/d;5244;2999;n/d;n/d;8243
SP-SANTA ERNESTINA;n/d;275;189;n/d;n/d;464
SP-SANTA FE DO SUL;n/d;2776;1771;n/d;n/d;4547
SP-SANTA GERTRUDES;n/d;3470;947;n/d;n/d;4417
SP-SANTA ISABEL;n/d;5122;3094;n/d;n/d;8216
SP-SANTA LUCIA;n/d;743;324;n/d;n/d;1067
SP-SANTA MARIA DA SERRA;n/d;565;208;n/d;n/d;773
SP-SANTA MERCEDES;n/d;167;90;n/d;n/d;257
SP-SANTANA DA PONTE PENSA;n/d;125;65;n/d;n/d;190
SP-SANTANA DE PARNAIBA;n/d;36179;19673;n/d;n/d;55852
SP-SANTA RITA D OESTE;n/d;165;123;n/d;n/d;288
SP-SANTA RITA DO PASSA QUATRO;n/d;3567;1632;n/d;n/d;5199
SP-SANTA ROSA DE VITERBO;n/d;2973;1057;n/d;n/d;4030
SP-SANTA SALETE;n/d;105;62;n/d;n/d;167
SP-SANTO ANASTACIO;n/d;1454;823;n/d;n/d;2277
SP-SANTO ANDRE;n/d;81429;54881;n/d;n/d;136310
SP-SANTO ANTONIO DA ALEGRIA;n/d;459;236;n/d;n/d;695
SP-SANTO ANTONIO DE POSSE;n/d;3456;2095;n/d;n/d;5551
SP-SANTO ANTONIO DO ARACANGUA;n/d;1430;619;n/d;n/d;2049
SP-SANTO ANTONIO DO JARDIM;n/d;684;354;n/d;n/d;1038
SP-SANTO ANTONIO DO PINHAL;n/d;336;277;n/d;n/d;613
SP-SANTO EXPEDITO;n/d;125;155;n/d;n/d;280
SP-SANTOPOLIS DO AGUAPEI;n/d;204;123;n/d;n/d;327
SP-SANTOS;n/d;76942;49449;n/d;n/d;126391
SP-SAO BENTO DO SAPUCAI;n/d;431;316;n/d;n/d;747
SP-SAO BERNARDO DO CAMPO;n/d;144082;65899;n/d;n/d;209981
SP-SAO CAETANO DO SUL;n/d;73108;36870;n/d;n/d;109978
SP-SAO CARLOS;n/d;38181;19250;n/d;n/d;57431
SP-SAO FRANCISCO;n/d;4672;274;n/d;n/d;4946
SP-SAO JOAO DA BOA VISTA;n/d;10438;6027;n/d;n/d;16465
SP-SAO JOAO DAS DUAS PONTES;n/d;180;103;n/d;n/d;283
SP-SAO JOAO DE IRACEMA;n/d;141;66;n/d;n/d;207
SP-SAO JOAO DO PAU D ALHO;n/d;146;79;n/d;n/d;225
SP-SAO JOAQUIM DA BARRA;n/d;7121;2510;n/d;n/d;9631
SP-SAO JOSE DA BELA VISTA;n/d;370;148;n/d;n/d;518
SP-SAO JOSE DO BARREIRO;n/d;282;147;n/d;n/d;429
SP-SAO JOSE DO RIO PARDO;n/d;6767;3835;n/d;n/d;10602
SP-SAO JOSE DO RIO PRETO;n/d;48730;34546;n/d;n/d;83276
SP-SAO JOSE DOS CAMPOS;n/d;89856;44093;n/d;n/d;133949
SP-SAO LOURENCO DA SERRA;n/d;5395;2708;n/d;n/d;8103
SP-SAO LUIS DO PARAITINGA;n/d;869;322;n/d;n/d;1191
SP-SAO MANUEL;n/d;4981;2619;n/d;n/d;7600
SP-SAO MIGUEL ARCANJO;n/d;2254;1089;n/d;n/d;3343
SP-SAO PAULO;n/d;1912401;1587235;n/d;n/d;3499636
SP-SAO PEDRO;n/d;2207;1694;n/d;n/d;3901
SP-SAO PEDRO DO TURVO;n/d;621;225;n/d;n/d;846
SP-SAO ROQUE;n/d;6936;5803;n/d;n/d;12739
SP-SAO SEBASTIAO;n/d;7705;4932;n/d;n/d;12637
SP-SAO SEBASTIAO DA GRAMA;n/d;1899;723;n/d;n/d;2622
SP-SAO SIMAO;n/d;1804;936;n/d;n/d;2740
SP-SAO VICENTE;n/d;15717;11803;n/d;n/d;27520
SP-SARAPUI;n/d;627;385;n/d;n/d;1012
SP-SARUTAIA;n/d;219;126;n/d;n/d;345
SP-SEBASTIANOPOLIS DO SUL;n/d;467;125;n/d;n/d;592
SP-SERRA AZUL;n/d;367;200;n/d;n/d;567
SP-SERRANA;n/d;4483;1729;n/d;n/d;6212
SP-SERRA NEGRA;n/d;2798;2476;n/d;n/d;5274
SP-SERTAOZINHO;n/d;22503;7073;n/d;n/d;29576
SP-SETE BARRAS;n/d;898;304;n/d;n/d;1202
SP-SEVERINIA;n/d;1141;539;n/d;n/d;1680
SP-SILVEIRAS;n/d;326;185;n/d;n/d;511
SP-SOCORRO;n/d;2115;1957;n/d;n/d;4072
SP-SOROCABA;n/d;73884;40363;n/d;n/d;114247
SP-SUD MENNUCCI;n/d;2026;640;n/d;n/d;2666
SP-SUMARE;n/d;21137;8321;n/d;n/d;29458
SP-SUZANO;n/d;24242;11779;n/d;n/d;36021
SP-SUZANAPOLIS;n/d;211;75;n/d;n/d;286
SP-TABAPUA;n/d;1080;719;n/d;n/d;1799
SP-TABATINGA;n/d;1086;801;n/d;n/d;1887
SP-TABOAO DA SERRA;n/d;24880;14955;n/d;n/d;39835
SP-TACIBA;n/d;507;265;n/d;n/d;772
SP-TAGUAI;n/d;924;874;n/d;n/d;1798
SP-TAIACU;n/d;403;219;n/d;n/d;622
SP-TAIUVA;n/d;527;319;n/d;n/d;846
SP-TAMBAU;n/d;3372;1275;n/d;n/d;4647
SP-TANABI;n/d;1982;957;n/d;n/d;2939
SP-TAPIRAI;n/d;622;361;n/d;n/d;983
SP-TAPIRATIBA;n/d;2026;805;n/d;n/d;2831
SP-TAQUARAL;n/d;132;105;n/d;n/d;237
SP-TAQUARITINGA;n/d;5408;3333;n/d;n/d;8741
SP-TAQUARITUBA;n/d;1862;959;n/d;n/d;2821
SP-TAQUARIVAI;n/d;681;128;n/d;n/d;809
SP-TARABAI;n/d;318;190;n/d;n/d;508
SP-TARUMA;n/d;3375;460;n/d;n/d;3835
SP-TATUI;n/d;10772;6726;n/d;n/d;17498
SP-TAUBATE;n/d;37439;22381;n/d;n/d;59820
SP-TEJUPA;n/d;337;140;n/d;n/d;477
SP-TEODORO SAMPAIO;n/d;1685;754;n/d;n/d;2439
SP-TERRA ROXA;n/d;419;322;n/d;n/d;741
SP-TIETE;n/d;6072;4635;n/d;n/d;10707
SP-TIMBURI;n/d;186;63;n/d;n/d;249
SP-TORRE DE PEDRA;n/d;76;50;n/d;n/d;126
SP-TORRINHA;n/d;834;411;n/d;n/d;1245
SP-TRABIJU;n/d;206;132;n/d;n/d;338
SP-TREMEMBE;n/d;2766;1326;n/d;n/d;4092
SP-TRES FRONTEIRAS;n/d;378;175;n/d;n/d;553
SP-TUIUTI;n/d;221;118;n/d;n/d;339
SP-TUPA;n/d;7136;4422;n/d;n/d;11558
SP-TUPI PAULISTA;n/d;1147;815;n/d;n/d;1962
SP-TURIUBA;n/d;176;118;n/d;n/d;294
SP-TURMALINA;n/d;166;97;n/d;n/d;263
SP-UBARANA;n/d;458;160;n/d;n/d;618
SP-UBATUBA;n/d;6013;4324;n/d;n/d;10337
SP-UBIRAJARA;n/d;419;172;n/d;n/d;591
SP-UCHOA;n/d;856;415;n/d;n/d;1271
SP-UNIAO PAULISTA;n/d;147;75;n/d;n/d;222
SP-URANIA;n/d;661;282;n/d;n/d;943
SP-URU;n/d;186;93;n/d;n/d;279
SP-URUPES;n/d;915;554;n/d;n/d;1469
SP-VALENTIM GENTIL;n/d;1206;580;n/d;n/d;1786
SP-VALINHOS;n/d;16773;8266;n/d;n/d;25039
SP-VALPARAISO;n/d;2214;910;n/d;n/d;3124
SP-VARGEM;n/d;500;239;n/d;n/d;739
SP-VARGEM GRANDE DO SUL;n/d;3389;1864;n/d;n/d;5253
SP-VARGEM GRANDE PAULISTA;n/d;5600;3002;n/d;n/d;8602
SP-VARZEA PAULISTA;n/d;7076;3364;n/d;n/d;10440
SP-VERA CRUZ;n/d;831;355;n/d;n/d;1186
SP-VINHEDO;n/d;12515;6726;n/d;n/d;19241
SP-VIRADOURO;n/d;1113;822;n/d;n/d;1935
SP-VISTA ALEGRE DO ALTO;n/d;1631;472;n/d;n/d;2103
SP-VITORIA BRASIL;n/d;89;59;n/d;n/d;148
SP-VOTORANTIM;n/d;6181;3323;n/d;n/d;9504
SP-VOTUPORANGA;n/d;8642;5558;n/d;n/d;14200
SP-ZACARIAS;n/d;325;91;n/d;n/d;416
SP-CHAVANTES;n/d;1987;810;n/d;n/d;2797
SP-ESTIVA GERBI;n/d;970;402;n/d;n/d;1372
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;5617804;3655373;n/d;n/d;9273177

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2004
Vínculo Ativo 31/12;igual a;Sim
