Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-BOITUVA;n/d;10583;5871;n/d;n/d;16454
SP-BOM JESUS DOS PERDOES;n/d;2623;1401;n/d;n/d;4024
SP-BOM SUCESSO DE ITARARE;n/d;389;140;n/d;n/d;529
SP-BORA;n/d;1318;242;n/d;n/d;1560
SP-BORACEIA;n/d;759;406;n/d;n/d;1165
SP-BORBOREMA;n/d;1329;1103;n/d;n/d;2432
SP-BOREBI;n/d;443;319;n/d;n/d;762
SP-BOTUCATU;n/d;23342;14249;n/d;n/d;37591
SP-BRAGANCA PAULISTA;n/d;21793;16951;n/d;n/d;38744
SP-BRAUNA;n/d;291;171;n/d;n/d;462
SP-BREJO ALEGRE;n/d;2268;320;n/d;n/d;2588
SP-BRODOWSKI;n/d;1983;1850;n/d;n/d;3833
SP-BROTAS;n/d;4232;2222;n/d;n/d;6454
SP-BURI;n/d;2014;952;n/d;n/d;2966
SP-BURITAMA;n/d;1430;1161;n/d;n/d;2591
SP-BURITIZAL;n/d;1410;305;n/d;n/d;1715
SP-CABRALIA PAULISTA;n/d;601;377;n/d;n/d;978
SP-CABREUVA;n/d;7598;4046;n/d;n/d;11644
SP-CACAPAVA;n/d;12124;6689;n/d;n/d;18813
SP-CACHOEIRA PAULISTA;n/d;2654;2404;n/d;n/d;5058
SP-CACONDE;n/d;1528;832;n/d;n/d;2360
SP-CAFELANDIA;n/d;2064;1105;n/d;n/d;3169
SP-CAIABU;n/d;147;185;n/d;n/d;332
SP-CAIEIRAS;n/d;14316;8276;n/d;n/d;22592
SP-CAIUA;n/d;314;197;n/d;n/d;511
SP-CAJAMAR;n/d;24525;16590;n/d;n/d;41115
SP-CAJATI;n/d;3747;1326;n/d;n/d;5073
SP-CAJOBI;n/d;678;466;n/d;n/d;1144
SP-CAJURU;n/d;2384;1601;n/d;n/d;3985
SP-CAMPINA DO MONTE ALEGRE;n/d;392;277;n/d;n/d;669
SP-CAMPINAS;n/d;216456;170366;n/d;n/d;386822
SP-CAMPO LIMPO PAULISTA;n/d;8395;4288;n/d;n/d;12683
SP-CAMPOS DO JORDAO;n/d;6054;5253;n/d;n/d;11307
SP-CAMPOS NOVOS PAULISTA;n/d;353;186;n/d;n/d;539
SP-CANANEIA;n/d;773;468;n/d;n/d;1241
SP-CANAS;n/d;496;208;n/d;n/d;704
SP-CANDIDO MOTA;n/d;2566;1560;n/d;n/d;4126
SP-CANDIDO RODRIGUES;n/d;287;320;n/d;n/d;607
SP-CANITAR;n/d;1021;430;n/d;n/d;1451
SP-CAPAO BONITO;n/d;4202;2672;n/d;n/d;6874
SP-CAPELA DO ALTO;n/d;1991;2278;n/d;n/d;4269
SP-CAPIVARI;n/d;8573;5546;n/d;n/d;14119
SP-CARAGUATATUBA;n/d;12149;8983;n/d;n/d;21132
SP-CARAPICUIBA;n/d;22679;18533;n/d;n/d;41212
SP-CARDOSO;n/d;712;519;n/d;n/d;1231
SP-CASA BRANCA;n/d;3866;2117;n/d;n/d;5983
SP-CASSIA DOS COQUEIROS;n/d;265;181;n/d;n/d;446
SP-CASTILHO;n/d;2036;1081;n/d;n/d;3117
SP-CATANDUVA;n/d;21938;14601;n/d;n/d;36539
SP-CATIGUA;n/d;611;341;n/d;n/d;952
SP-CEDRAL;n/d;1132;538;n/d;n/d;1670
SP-CERQUEIRA CESAR;n/d;2291;1401;n/d;n/d;3692
SP-CERQUILHO;n/d;7057;4632;n/d;n/d;11689
SP-CESARIO LANGE;n/d;1881;1206;n/d;n/d;3087
SP-CHARQUEADA;n/d;1657;1087;n/d;n/d;2744
SP-CLEMENTINA;n/d;2597;602;n/d;n/d;3199
SP-COLINA;n/d;3710;1341;n/d;n/d;5051
SP-COLOMBIA;n/d;2695;946;n/d;n/d;3641
SP-CONCHAL;n/d;2819;2241;n/d;n/d;5060
SP-CONCHAS;n/d;1791;1229;n/d;n/d;3020
SP-CORDEIROPOLIS;n/d;6106;2699;n/d;n/d;8805
SP-COROADOS;n/d;578;268;n/d;n/d;846
SP-CORONEL MACEDO;n/d;415;203;n/d;n/d;618
SP-CORUMBATAI;n/d;699;289;n/d;n/d;988
SP-COSMOPOLIS;n/d;6069;4100;n/d;n/d;10169
SP-COSMORAMA;n/d;1241;368;n/d;n/d;1609
SP-COTIA;n/d;47608;28761;n/d;n/d;76369
SP-CRAVINHOS;n/d;4794;2777;n/d;n/d;7571
SP-CRISTAIS PAULISTA;n/d;859;408;n/d;n/d;1267
SP-CRUZALIA;n/d;196;126;n/d;n/d;322
SP-CRUZEIRO;n/d;12587;5620;n/d;n/d;18207
SP-CUBATAO;n/d;32580;10761;n/d;n/d;43341
SP-CUNHA;n/d;1138;572;n/d;n/d;1710
SP-DESCALVADO;n/d;5808;3121;n/d;n/d;8929
SP-DIADEMA;n/d;73781;38820;n/d;n/d;112601
SP-DIRCE REIS;n/d;208;72;n/d;n/d;280
SP-DIVINOLANDIA;n/d;671;890;n/d;n/d;1561
SP-DOBRADA;n/d;333;337;n/d;n/d;670
SP-DOIS CORREGOS;n/d;3498;1964;n/d;n/d;5462
SP-DOLCINOPOLIS;n/d;185;135;n/d;n/d;320
SP-DOURADO;n/d;971;634;n/d;n/d;1605
SP-DRACENA;n/d;6645;3924;n/d;n/d;10569
SP-DUARTINA;n/d;1203;906;n/d;n/d;2109
SP-DUMONT;n/d;826;692;n/d;n/d;1518
SP-ECHAPORA;n/d;437;256;n/d;n/d;693
SP-ELDORADO;n/d;1411;642;n/d;n/d;2053
SP-ELIAS FAUSTO;n/d;3057;1475;n/d;n/d;4532
SP-ELISIARIO;n/d;327;141;n/d;n/d;468
SP-EMBAUBA;n/d;214;138;n/d;n/d;352
SP-EMBU DAS ARTES;n/d;26664;18684;n/d;n/d;45348
SP-EMBU-GUACU;n/d;5187;2707;n/d;n/d;7894
SP-EMILIANOPOLIS;n/d;197;142;n/d;n/d;339
SP-ENGENHEIRO COELHO;n/d;2255;1225;n/d;n/d;3480
SP-ESPIRITO SANTO DO PINHAL;n/d;7030;5287;n/d;n/d;12317
SP-ESPIRITO SANTO DO TURVO;n/d;1262;574;n/d;n/d;1836
SP-ESTRELA D OESTE;n/d;1468;922;n/d;n/d;2390
SP-ESTRELA DO NORTE;n/d;184;183;n/d;n/d;367
SP-EUCLIDES DA CUNHA PAULISTA;n/d;373;306;n/d;n/d;679
SP-FARTURA;n/d;1605;1461;n/d;n/d;3066
SP-FERNANDOPOLIS;n/d;9274;5486;n/d;n/d;14760
SP-FERNANDO PRESTES;n/d;481;456;n/d;n/d;937
SP-FERNAO;n/d;197;121;n/d;n/d;318
SP-FERRAZ DE VASCONCELOS;n/d;12540;6965;n/d;n/d;19505
SP-FLORA RICA;n/d;164;122;n/d;n/d;286
SP-FLOREAL;n/d;273;155;n/d;n/d;428
SP-FLORIDA PAULISTA;n/d;2799;859;n/d;n/d;3658
SP-FLORINIA;n/d;290;181;n/d;n/d;471
SP-FRANCA;n/d;45522;35294;n/d;n/d;80816
SP-FRANCISCO MORATO;n/d;3868;4576;n/d;n/d;8444
SP-FRANCO DA ROCHA;n/d;8890;5270;n/d;n/d;14160
SP-GABRIEL MONTEIRO;n/d;393;498;n/d;n/d;891
SP-GALIA;n/d;946;419;n/d;n/d;1365
SP-GARCA;n/d;6900;4393;n/d;n/d;11293
SP-GASTAO VIDIGAL;n/d;227;140;n/d;n/d;367
SP-GAVIAO PEIXOTO;n/d;2382;716;n/d;n/d;3098
SP-GENERAL SALGADO;n/d;748;600;n/d;n/d;1348
SP-GETULINA;n/d;681;442;n/d;n/d;1123
SP-GLICERIO;n/d;556;433;n/d;n/d;989
SP-GUAICARA;n/d;1002;1035;n/d;n/d;2037
SP-GUAIMBE;n/d;314;198;n/d;n/d;512
SP-GUAIRA;n/d;7825;2694;n/d;n/d;10519
SP-GUAPIACU;n/d;1399;915;n/d;n/d;2314
SP-GUAPIARA;n/d;1253;531;n/d;n/d;1784
SP-GUARA;n/d;1547;1202;n/d;n/d;2749
SP-GUARACAI;n/d;698;465;n/d;n/d;1163
SP-GUARACI;n/d;1490;557;n/d;n/d;2047
SP-GUARANI D OESTE;n/d;143;143;n/d;n/d;286
SP-GUARANTA;n/d;862;496;n/d;n/d;1358
SP-GUARARAPES;n/d;3186;1891;n/d;n/d;5077
SP-GUARAREMA;n/d;4057;2264;n/d;n/d;6321
SP-GUARATINGUETA;n/d;16525;8361;n/d;n/d;24886
SP-GUAREI;n/d;1141;721;n/d;n/d;1862
SP-GUARIBA;n/d;5445;2293;n/d;n/d;7738
SP-GUARUJA;n/d;29518;17939;n/d;n/d;47457
SP-GUARULHOS;n/d;213794;113731;n/d;n/d;327525
SP-GUATAPARA;n/d;749;481;n/d;n/d;1230
SP-GUZOLANDIA;n/d;272;221;n/d;n/d;493
SP-HERCULANDIA;n/d;716;335;n/d;n/d;1051
SP-HOLAMBRA;n/d;3749;3240;n/d;n/d;6989
SP-HORTOLANDIA;n/d;26682;14276;n/d;n/d;40958
SP-IACANGA;n/d;1938;675;n/d;n/d;2613
SP-IACRI;n/d;480;297;n/d;n/d;777
SP-IARAS;n/d;906;646;n/d;n/d;1552
SP-IBATE;n/d;3528;1700;n/d;n/d;5228
SP-IBIRA;n/d;969;757;n/d;n/d;1726
SP-IBIRAREMA;n/d;1861;540;n/d;n/d;2401
SP-IBITINGA;n/d;8240;6777;n/d;n/d;15017
SP-IBIUNA;n/d;5536;4536;n/d;n/d;10072
SP-ICEM;n/d;870;472;n/d;n/d;1342
SP-IEPE;n/d;651;420;n/d;n/d;1071
SP-IGARACU DO TIETE;n/d;1217;1135;n/d;n/d;2352
SP-IGARAPAVA;n/d;3329;2079;n/d;n/d;5408
SP-IGARATA;n/d;760;584;n/d;n/d;1344
SP-IGUAPE;n/d;1278;1026;n/d;n/d;2304
SP-ILHABELA;n/d;3304;2806;n/d;n/d;6110
SP-ILHA COMPRIDA;n/d;669;536;n/d;n/d;1205
SP-ILHA SOLTEIRA;n/d;3141;2179;n/d;n/d;5320
SP-INDAIATUBA;n/d;37024;25056;n/d;n/d;62080
SP-INDIANA;n/d;374;261;n/d;n/d;635
SP-INDIAPORA;n/d;241;192;n/d;n/d;433
SP-INUBIA PAULISTA;n/d;476;306;n/d;n/d;782
SP-IPAUSSU;n/d;2146;1129;n/d;n/d;3275
SP-IPERO;n/d;4246;2141;n/d;n/d;6387
SP-IPEUNA;n/d;1519;702;n/d;n/d;2221
SP-IPIGUA;n/d;384;190;n/d;n/d;574
SP-IPORANGA;n/d;267;178;n/d;n/d;445
SP-IPUA;n/d;2012;1089;n/d;n/d;3101
SP-IRACEMAPOLIS;n/d;4320;2100;n/d;n/d;6420
SP-IRAPUA;n/d;482;429;n/d;n/d;911
SP-IRAPURU;n/d;388;310;n/d;n/d;698
SP-ITABERA;n/d;1354;810;n/d;n/d;2164
SP-ITAI;n/d;3937;1399;n/d;n/d;5336
SP-ITAJOBI;n/d;1486;884;n/d;n/d;2370
SP-ITAJU;n/d;412;242;n/d;n/d;654
SP-ITANHAEM;n/d;6256;5855;n/d;n/d;12111
SP-ITAOCA;n/d;155;85;n/d;n/d;240
SP-ITAPECERICA DA SERRA;n/d;13097;10435;n/d;n/d;23532
SP-ITAPETININGA;n/d;20540;12421;n/d;n/d;32961
SP-ITAPEVA;n/d;11487;6529;n/d;n/d;18016
SP-ITAPEVI;n/d;15696;11930;n/d;n/d;27626
SP-ITAPIRA;n/d;13663;8407;n/d;n/d;22070
SP-ITAPIRAPUA PAULISTA;n/d;262;123;n/d;n/d;385
SP-ITAPOLIS;n/d;5073;3401;n/d;n/d;8474
SP-ITAPORANGA;n/d;924;774;n/d;n/d;1698
SP-ITAPUI;n/d;2343;1818;n/d;n/d;4161
SP-ITAPURA;n/d;333;297;n/d;n/d;630
SP-ITAQUAQUECETUBA;n/d;25554;13960;n/d;n/d;39514
SP-ITARARE;n/d;4614;2832;n/d;n/d;7446
SP-ITARIRI;n/d;796;414;n/d;n/d;1210
SP-ITATIBA;n/d;20520;15370;n/d;n/d;35890
SP-ITATINGA;n/d;1833;1153;n/d;n/d;2986
SP-ITIRAPINA;n/d;2003;1536;n/d;n/d;3539
SP-ITIRAPUA;n/d;524;245;n/d;n/d;769
SP-ITOBI;n/d;472;402;n/d;n/d;874
SP-ITU;n/d;30668;20284;n/d;n/d;50952
SP-ITUPEVA;n/d;12487;7091;n/d;n/d;19578
SP-ITUVERAVA;n/d;3397;3103;n/d;n/d;6500
SP-JABORANDI;n/d;470;296;n/d;n/d;766
SP-JABOTICABAL;n/d;14013;6828;n/d;n/d;20841
SP-JACAREI;n/d;26382;15212;n/d;n/d;41594
SP-JACI;n/d;1393;1359;n/d;n/d;2752
SP-JACUPIRANGA;n/d;2174;876;n/d;n/d;3050
SP-JAGUARIUNA;n/d;16735;12579;n/d;n/d;29314
SP-JALES;n/d;5491;4278;n/d;n/d;9769
SP-JAMBEIRO;n/d;2093;735;n/d;n/d;2828
SP-JANDIRA;n/d;11576;6156;n/d;n/d;17732
SP-JARDINOPOLIS;n/d;4522;2734;n/d;n/d;7256
SP-JARINU;n/d;3641;2770;n/d;n/d;6411
SP-JAU;n/d;22203;17789;n/d;n/d;39992
SP-JERIQUARA;n/d;328;222;n/d;n/d;550
SP-JOANOPOLIS;n/d;1021;856;n/d;n/d;1877
SP-JOAO RAMALHO;n/d;266;243;n/d;n/d;509
SP-JOSE BONIFACIO;n/d;5113;3133;n/d;n/d;8246
SP-JULIO MESQUITA;n/d;315;254;n/d;n/d;569
SP-JUMIRIM;n/d;705;251;n/d;n/d;956
SP-JUNDIAI;n/d;93333;68848;n/d;n/d;162181
SP-JUNQUEIROPOLIS;n/d;3260;1438;n/d;n/d;4698
SP-JUQUIA;n/d;1424;847;n/d;n/d;2271
SP-JUQUITIBA;n/d;1971;1693;n/d;n/d;3664
SP-LAGOINHA;n/d;522;194;n/d;n/d;716
SP-LARANJAL PAULISTA;n/d;4307;3580;n/d;n/d;7887
SP-LAVINIA;n/d;425;257;n/d;n/d;682
SP-LAVRINHAS;n/d;465;322;n/d;n/d;787
SP-LEME;n/d;11995;8171;n/d;n/d;20166
SP-LENCOIS PAULISTA;n/d;12598;6515;n/d;n/d;19113
SP-LIMEIRA;n/d;48172;30745;n/d;n/d;78917
SP-LINDOIA;n/d;941;755;n/d;n/d;1696
SP-LINS;n/d;15513;10129;n/d;n/d;25642
SP-LORENA;n/d;9168;6308;n/d;n/d;15476
SP-LOURDES;n/d;110;118;n/d;n/d;228
SP-LOUVEIRA;n/d;10975;7084;n/d;n/d;18059
SP-LUCELIA;n/d;3255;2681;n/d;n/d;5936
SP-LUCIANOPOLIS;n/d;405;200;n/d;n/d;605
SP-LUIS ANTONIO;n/d;3777;798;n/d;n/d;4575
SP-LUIZIANIA;n/d;270;178;n/d;n/d;448
SP-LUPERCIO;n/d;439;211;n/d;n/d;650
SP-LUTECIA;n/d;222;143;n/d;n/d;365
SP-MACATUBA;n/d;2637;1562;n/d;n/d;4199
SP-MACAUBAL;n/d;1043;648;n/d;n/d;1691
SP-MACEDONIA;n/d;329;140;n/d;n/d;469
SP-MAGDA;n/d;356;147;n/d;n/d;503
SP-MAIRINQUE;n/d;4808;3359;n/d;n/d;8167
SP-MAIRIPORA;n/d;9045;5453;n/d;n/d;14498
SP-MANDURI;n/d;917;453;n/d;n/d;1370
SP-MARABA PAULISTA;n/d;1681;466;n/d;n/d;2147
SP-MARACAI;n/d;2055;862;n/d;n/d;2917
SP-MARAPOAMA;n/d;1059;207;n/d;n/d;1266
SP-MARIAPOLIS;n/d;177;140;n/d;n/d;317
SP-MARILIA;n/d;33717;24287;n/d;n/d;58004
SP-MARINOPOLIS;n/d;205;137;n/d;n/d;342
SP-MARTINOPOLIS;n/d;1787;1297;n/d;n/d;3084
SP-MATAO;n/d;17312;9247;n/d;n/d;26559
SP-MAUA;n/d;45403;23016;n/d;n/d;68419
SP-MENDONCA;n/d;1337;444;n/d;n/d;1781
SP-MERIDIANO;n/d;454;255;n/d;n/d;709
SP-MESOPOLIS;n/d;135;123;n/d;n/d;258
SP-MIGUELOPOLIS;n/d;2810;1494;n/d;n/d;4304
SP-MINEIROS DO TIETE;n/d;907;810;n/d;n/d;1717
SP-MIRACATU;n/d;1689;838;n/d;n/d;2527
SP-MIRA ESTRELA;n/d;216;153;n/d;n/d;369
SP-MIRANDOPOLIS;n/d;2334;1456;n/d;n/d;3790
SP-MIRANTE DO PARANAPANEMA;n/d;2035;882;n/d;n/d;2917
SP-MIRASSOL;n/d;7959;4559;n/d;n/d;12518
SP-MIRASSOLANDIA;n/d;249;209;n/d;n/d;458
SP-MOCOCA;n/d;10519;5315;n/d;n/d;15834
SP-MOGI DAS CRUZES;n/d;53084;37403;n/d;n/d;90487
SP-MOGI GUACU;n/d;24574;14851;n/d;n/d;39425
SP-MOGI MIRIM;n/d;17824;11920;n/d;n/d;29744
SP-MOMBUCA;n/d;318;213;n/d;n/d;531
SP-MONCOES;n/d;1102;166;n/d;n/d;1268
SP-MONGAGUA;n/d;2456;2363;n/d;n/d;4819
SP-MONTE ALEGRE DO SUL;n/d;837;697;n/d;n/d;1534
SP-MONTE ALTO;n/d;8554;5514;n/d;n/d;14068
SP-MONTE APRAZIVEL;n/d;3704;1477;n/d;n/d;5181
SP-MONTE AZUL PAULISTA;n/d;2307;1316;n/d;n/d;3623
SP-MONTE CASTELO;n/d;263;268;n/d;n/d;531
SP-MONTEIRO LOBATO;n/d;624;318;n/d;n/d;942
SP-MONTE MOR;n/d;7253;3158;n/d;n/d;10411
SP-MORRO AGUDO;n/d;2473;1822;n/d;n/d;4295
SP-MORUNGABA;n/d;6587;7419;n/d;n/d;14006
SP-MOTUCA;n/d;387;354;n/d;n/d;741
SP-MURUTINGA DO SUL;n/d;312;187;n/d;n/d;499
SP-NANTES;n/d;200;135;n/d;n/d;335
SP-NARANDIBA;n/d;1700;357;n/d;n/d;2057
SP-NATIVIDADE DA SERRA;n/d;464;218;n/d;n/d;682
SP-NAZARE PAULISTA;n/d;1332;756;n/d;n/d;2088
SP-NEVES PAULISTA;n/d;991;456;n/d;n/d;1447
SP-NHANDEARA;n/d;901;680;n/d;n/d;1581
SP-NIPOA;n/d;733;312;n/d;n/d;1045
SP-NOVA ALIANCA;n/d;577;351;n/d;n/d;928
SP-NOVA CAMPINA;n/d;1269;433;n/d;n/d;1702
SP-NOVA CANAA PAULISTA;n/d;87;89;n/d;n/d;176
SP-NOVA CASTILHO;n/d;139;91;n/d;n/d;230
SP-NOVA EUROPA;n/d;2885;652;n/d;n/d;3537
SP-NOVA GRANADA;n/d;1218;989;n/d;n/d;2207
SP-NOVA GUATAPORANGA;n/d;121;98;n/d;n/d;219
SP-NOVA INDEPENDENCIA;n/d;947;284;n/d;n/d;1231
SP-NOVAIS;n/d;200;139;n/d;n/d;339
SP-NOVA LUZITANIA;n/d;149;116;n/d;n/d;265
SP-NOVA ODESSA;n/d;11754;6065;n/d;n/d;17819
SP-NOVO HORIZONTE;n/d;5295;2757;n/d;n/d;8052
SP-NUPORANGA;n/d;1740;2143;n/d;n/d;3883
SP-OCAUCU;n/d;412;194;n/d;n/d;606
SP-OLEO;n/d;196;100;n/d;n/d;296
SP-OLIMPIA;n/d;8623;4400;n/d;n/d;13023
SP-ONDA VERDE;n/d;1473;411;n/d;n/d;1884
SP-ORIENTE;n/d;591;244;n/d;n/d;835
SP-ORINDIUVA;n/d;3231;712;n/d;n/d;3943
SP-ORLANDIA;n/d;7631;3436;n/d;n/d;11067
SP-OSASCO;n/d;93985;70988;n/d;n/d;164973
SP-OSCAR BRESSANE;n/d;192;165;n/d;n/d;357
SP-OSVALDO CRUZ;n/d;3953;3057;n/d;n/d;7010
SP-OURINHOS;n/d;15400;9926;n/d;n/d;25326
SP-OUROESTE;n/d;1774;667;n/d;n/d;2441
SP-OURO VERDE;n/d;611;296;n/d;n/d;907
SP-PACAEMBU;n/d;708;543;n/d;n/d;1251
SP-PALESTINA;n/d;1415;568;n/d;n/d;1983
SP-PALMARES PAULISTA;n/d;359;405;n/d;n/d;764
SP-PALMEIRA D OESTE;n/d;502;426;n/d;n/d;928
SP-PALMITAL;n/d;2088;1511;n/d;n/d;3599
SP-PANORAMA;n/d;1940;943;n/d;n/d;2883
SP-PARAGUACU PAULISTA;n/d;8950;3753;n/d;n/d;12703
SP-PARAIBUNA;n/d;1467;1312;n/d;n/d;2779
SP-PARAISO;n/d;1450;363;n/d;n/d;1813
SP-PARANAPANEMA;n/d;2558;1844;n/d;n/d;4402
SP-PARANAPUA;n/d;315;219;n/d;n/d;534
SP-PARAPUA;n/d;2682;555;n/d;n/d;3237
SP-PARDINHO;n/d;1150;951;n/d;n/d;2101
SP-PARIQUERA-ACU;n/d;2633;1499;n/d;n/d;4132
SP-PARISI;n/d;165;101;n/d;n/d;266
SP-PATROCINIO PAULISTA;n/d;1998;782;n/d;n/d;2780
SP-PAULICEIA;n/d;1469;433;n/d;n/d;1902
SP-PAULINIA;n/d;28117;12783;n/d;n/d;40900
SP-PAULISTANIA;n/d;136;65;n/d;n/d;201
SP-PAULO DE FARIA;n/d;512;433;n/d;n/d;945
SP-PEDERNEIRAS;n/d;7900;3306;n/d;n/d;11206
SP-PEDRA BELA;n/d;359;273;n/d;n/d;632
SP-PEDRANOPOLIS;n/d;251;136;n/d;n/d;387
SP-PEDREGULHO;n/d;2393;1437;n/d;n/d;3830
SP-PEDREIRA;n/d;7171;6064;n/d;n/d;13235
SP-PEDRINHAS PAULISTA;n/d;271;205;n/d;n/d;476
SP-PEDRO DE TOLEDO;n/d;419;361;n/d;n/d;780
SP-PENAPOLIS;n/d;6773;5401;n/d;n/d;12174
SP-PEREIRA BARRETO;n/d;3319;1601;n/d;n/d;4920
SP-PEREIRAS;n/d;1278;728;n/d;n/d;2006
SP-PERUIBE;n/d;4212;3645;n/d;n/d;7857
SP-PIACATU;n/d;396;402;n/d;n/d;798
SP-PIEDADE;n/d;4462;2858;n/d;n/d;7320
SP-PILAR DO SUL;n/d;3866;1760;n/d;n/d;5626
SP-PINDAMONHANGABA;n/d;19410;9643;n/d;n/d;29053
SP-PINDORAMA;n/d;1466;1022;n/d;n/d;2488
SP-PINHALZINHO;n/d;842;791;n/d;n/d;1633
SP-PIQUEROBI;n/d;341;218;n/d;n/d;559
SP-PIQUETE;n/d;992;449;n/d;n/d;1441
SP-PIRACAIA;n/d;1963;1671;n/d;n/d;3634
SP-PIRACICABA;n/d;74468;43077;n/d;n/d;117545
SP-PIRAJU;n/d;3357;2212;n/d;n/d;5569
SP-PIRAJUI;n/d;2151;1166;n/d;n/d;3317
SP-PIRANGI;n/d;1475;771;n/d;n/d;2246
