Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-ESPIRITO SANTO DO TURVO;n/d;1280;606;n/d;n/d;1886
SP-ESTRELA D OESTE;n/d;1618;839;n/d;n/d;2457
SP-ESTRELA DO NORTE;n/d;207;206;n/d;n/d;413
SP-EUCLIDES DA CUNHA PAULISTA;n/d;343;292;n/d;n/d;635
SP-FARTURA;n/d;1498;1245;n/d;n/d;2743
SP-FERNANDOPOLIS;n/d;8285;5270;n/d;n/d;13555
SP-FERNANDO PRESTES;n/d;464;450;n/d;n/d;914
SP-FERNAO;n/d;196;122;n/d;n/d;318
SP-FERRAZ DE VASCONCELOS;n/d;11150;6067;n/d;n/d;17217
SP-FLORA RICA;n/d;162;117;n/d;n/d;279
SP-FLOREAL;n/d;277;151;n/d;n/d;428
SP-FLORIDA PAULISTA;n/d;3282;901;n/d;n/d;4183
SP-FLORINIA;n/d;299;194;n/d;n/d;493
SP-FRANCA;n/d;41362;30964;n/d;n/d;72326
SP-FRANCISCO MORATO;n/d;3899;4110;n/d;n/d;8009
SP-FRANCO DA ROCHA;n/d;8080;4696;n/d;n/d;12776
SP-GABRIEL MONTEIRO;n/d;395;500;n/d;n/d;895
SP-GALIA;n/d;858;399;n/d;n/d;1257
SP-GARCA;n/d;6571;4197;n/d;n/d;10768
SP-GASTAO VIDIGAL;n/d;215;128;n/d;n/d;343
SP-GAVIAO PEIXOTO;n/d;2895;1228;n/d;n/d;4123
SP-GENERAL SALGADO;n/d;1107;599;n/d;n/d;1706
SP-GETULINA;n/d;859;517;n/d;n/d;1376
SP-GLICERIO;n/d;513;363;n/d;n/d;876
SP-GUAICARA;n/d;1129;1034;n/d;n/d;2163
SP-GUAIMBE;n/d;306;212;n/d;n/d;518
SP-GUAIRA;n/d;8085;2633;n/d;n/d;10718
SP-GUAPIACU;n/d;1840;1159;n/d;n/d;2999
SP-GUAPIARA;n/d;1270;504;n/d;n/d;1774
SP-GUARA;n/d;1308;1123;n/d;n/d;2431
SP-GUARACAI;n/d;734;497;n/d;n/d;1231
SP-GUARACI;n/d;1591;529;n/d;n/d;2120
SP-GUARANI D OESTE;n/d;147;124;n/d;n/d;271
SP-GUARANTA;n/d;910;559;n/d;n/d;1469
SP-GUARARAPES;n/d;4284;2024;n/d;n/d;6308
SP-GUARAREMA;n/d;4094;2075;n/d;n/d;6169
SP-GUARATINGUETA;n/d;16758;9238;n/d;n/d;25996
SP-GUAREI;n/d;1075;631;n/d;n/d;1706
SP-GUARIBA;n/d;5151;2165;n/d;n/d;7316
SP-GUARUJA;n/d;27721;16545;n/d;n/d;44266
SP-GUARULHOS;n/d;196780;103149;n/d;n/d;299929
SP-GUATAPARA;n/d;576;437;n/d;n/d;1013
SP-GUZOLANDIA;n/d;302;216;n/d;n/d;518
SP-HERCULANDIA;n/d;731;373;n/d;n/d;1104
SP-HOLAMBRA;n/d;3821;3121;n/d;n/d;6942
SP-HORTOLANDIA;n/d;24290;12799;n/d;n/d;37089
SP-IACANGA;n/d;1780;725;n/d;n/d;2505
SP-IACRI;n/d;502;294;n/d;n/d;796
SP-IARAS;n/d;856;585;n/d;n/d;1441
SP-IBATE;n/d;3472;1558;n/d;n/d;5030
SP-IBIRA;n/d;911;702;n/d;n/d;1613
SP-IBIRAREMA;n/d;1719;460;n/d;n/d;2179
SP-IBITINGA;n/d;8182;6296;n/d;n/d;14478
SP-IBIUNA;n/d;5495;4141;n/d;n/d;9636
SP-ICEM;n/d;1014;542;n/d;n/d;1556
SP-IEPE;n/d;650;406;n/d;n/d;1056
SP-IGARACU DO TIETE;n/d;1258;1068;n/d;n/d;2326
SP-IGARAPAVA;n/d;3109;1975;n/d;n/d;5084
SP-IGARATA;n/d;563;454;n/d;n/d;1017
SP-IGUAPE;n/d;1358;1016;n/d;n/d;2374
SP-ILHABELA;n/d;3008;2705;n/d;n/d;5713
SP-ILHA COMPRIDA;n/d;446;322;n/d;n/d;768
SP-ILHA SOLTEIRA;n/d;2788;1932;n/d;n/d;4720
SP-INDAIATUBA;n/d;34723;22845;n/d;n/d;57568
SP-INDIANA;n/d;390;243;n/d;n/d;633
SP-INDIAPORA;n/d;218;150;n/d;n/d;368
SP-INUBIA PAULISTA;n/d;471;313;n/d;n/d;784
SP-IPAUSSU;n/d;2067;1071;n/d;n/d;3138
SP-IPERO;n/d;4181;1912;n/d;n/d;6093
SP-IPEUNA;n/d;1356;584;n/d;n/d;1940
SP-IPIGUA;n/d;512;253;n/d;n/d;765
SP-IPORANGA;n/d;258;145;n/d;n/d;403
SP-IPUA;n/d;1587;909;n/d;n/d;2496
SP-IRACEMAPOLIS;n/d;4198;1940;n/d;n/d;6138
SP-IRAPUA;n/d;441;439;n/d;n/d;880
SP-IRAPURU;n/d;347;329;n/d;n/d;676
SP-ITABERA;n/d;1450;629;n/d;n/d;2079
SP-ITAI;n/d;3685;1273;n/d;n/d;4958
SP-ITAJOBI;n/d;1380;799;n/d;n/d;2179
SP-ITAJU;n/d;388;269;n/d;n/d;657
SP-ITANHAEM;n/d;5423;4812;n/d;n/d;10235
SP-ITAOCA;n/d;153;83;n/d;n/d;236
SP-ITAPECERICA DA SERRA;n/d;11893;9093;n/d;n/d;20986
SP-ITAPETININGA;n/d;18903;11627;n/d;n/d;30530
SP-ITAPEVA;n/d;10772;5752;n/d;n/d;16524
SP-ITAPEVI;n/d;13731;10271;n/d;n/d;24002
SP-ITAPIRA;n/d;12800;7809;n/d;n/d;20609
SP-ITAPIRAPUA PAULISTA;n/d;221;114;n/d;n/d;335
SP-ITAPOLIS;n/d;5680;3621;n/d;n/d;9301
SP-ITAPORANGA;n/d;873;615;n/d;n/d;1488
SP-ITAPUI;n/d;2211;1729;n/d;n/d;3940
SP-ITAPURA;n/d;293;260;n/d;n/d;553
SP-ITAQUAQUECETUBA;n/d;23696;12821;n/d;n/d;36517
SP-ITARARE;n/d;5047;2707;n/d;n/d;7754
SP-ITARIRI;n/d;779;432;n/d;n/d;1211
SP-ITATIBA;n/d;19130;15117;n/d;n/d;34247
SP-ITATINGA;n/d;1733;995;n/d;n/d;2728
SP-ITIRAPINA;n/d;2055;1685;n/d;n/d;3740
SP-ITIRAPUA;n/d;415;182;n/d;n/d;597
SP-ITOBI;n/d;387;334;n/d;n/d;721
SP-ITU;n/d;29675;18192;n/d;n/d;47867
SP-ITUPEVA;n/d;10503;6248;n/d;n/d;16751
SP-ITUVERAVA;n/d;3357;3031;n/d;n/d;6388
SP-JABORANDI;n/d;571;266;n/d;n/d;837
SP-JABOTICABAL;n/d;14563;6707;n/d;n/d;21270
SP-JACAREI;n/d;24719;14390;n/d;n/d;39109
SP-JACI;n/d;1346;1216;n/d;n/d;2562
SP-JACUPIRANGA;n/d;2131;797;n/d;n/d;2928
SP-JAGUARIUNA;n/d;15833;11206;n/d;n/d;27039
SP-JALES;n/d;5243;3857;n/d;n/d;9100
SP-JAMBEIRO;n/d;1746;569;n/d;n/d;2315
SP-JANDIRA;n/d;9376;3821;n/d;n/d;13197
SP-JARDINOPOLIS;n/d;4330;2495;n/d;n/d;6825
SP-JARINU;n/d;3230;2451;n/d;n/d;5681
SP-JAU;n/d;21247;16790;n/d;n/d;38037
SP-JERIQUARA;n/d;343;225;n/d;n/d;568
SP-JOANOPOLIS;n/d;998;920;n/d;n/d;1918
SP-JOAO RAMALHO;n/d;243;199;n/d;n/d;442
SP-JOSE BONIFACIO;n/d;5461;2996;n/d;n/d;8457
SP-JULIO MESQUITA;n/d;358;288;n/d;n/d;646
SP-JUMIRIM;n/d;558;237;n/d;n/d;795
SP-JUNDIAI;n/d;88884;62934;n/d;n/d;151818
SP-JUNQUEIROPOLIS;n/d;3295;1299;n/d;n/d;4594
SP-JUQUIA;n/d;1460;830;n/d;n/d;2290
SP-JUQUITIBA;n/d;2109;1394;n/d;n/d;3503
SP-LAGOINHA;n/d;587;181;n/d;n/d;768
SP-LARANJAL PAULISTA;n/d;3957;3214;n/d;n/d;7171
SP-LAVINIA;n/d;410;259;n/d;n/d;669
SP-LAVRINHAS;n/d;418;256;n/d;n/d;674
SP-LEME;n/d;11717;7528;n/d;n/d;19245
SP-LENCOIS PAULISTA;n/d;13189;6068;n/d;n/d;19257
SP-LIMEIRA;n/d;43956;27468;n/d;n/d;71424
SP-LINDOIA;n/d;752;608;n/d;n/d;1360
SP-LINS;n/d;15128;9410;n/d;n/d;24538
SP-LORENA;n/d;8447;5855;n/d;n/d;14302
SP-LOURDES;n/d;126;125;n/d;n/d;251
SP-LOUVEIRA;n/d;7852;5104;n/d;n/d;12956
SP-LUCELIA;n/d;3301;2550;n/d;n/d;5851
SP-LUCIANOPOLIS;n/d;518;324;n/d;n/d;842
SP-LUIS ANTONIO;n/d;3706;761;n/d;n/d;4467
SP-LUIZIANIA;n/d;256;175;n/d;n/d;431
SP-LUPERCIO;n/d;517;225;n/d;n/d;742
SP-LUTECIA;n/d;232;125;n/d;n/d;357
SP-MACATUBA;n/d;2560;1448;n/d;n/d;4008
SP-MACAUBAL;n/d;991;570;n/d;n/d;1561
SP-MACEDONIA;n/d;314;133;n/d;n/d;447
SP-MAGDA;n/d;337;126;n/d;n/d;463
SP-MAIRINQUE;n/d;4730;3000;n/d;n/d;7730
SP-MAIRIPORA;n/d;8078;5082;n/d;n/d;13160
SP-MANDURI;n/d;1008;573;n/d;n/d;1581
SP-MARABA PAULISTA;n/d;397;200;n/d;n/d;597
SP-MARACAI;n/d;2029;817;n/d;n/d;2846
SP-MARAPOAMA;n/d;840;157;n/d;n/d;997
SP-MARIAPOLIS;n/d;157;131;n/d;n/d;288
SP-MARILIA;n/d;31436;22753;n/d;n/d;54189
SP-MARINOPOLIS;n/d;217;130;n/d;n/d;347
SP-MARTINOPOLIS;n/d;1575;1205;n/d;n/d;2780
SP-MATAO;n/d;17678;9159;n/d;n/d;26837
SP-MAUA;n/d;41767;20852;n/d;n/d;62619
SP-MENDONCA;n/d;1110;373;n/d;n/d;1483
SP-MERIDIANO;n/d;508;224;n/d;n/d;732
SP-MESOPOLIS;n/d;133;116;n/d;n/d;249
SP-MIGUELOPOLIS;n/d;2676;1497;n/d;n/d;4173
SP-MINEIROS DO TIETE;n/d;821;728;n/d;n/d;1549
SP-MIRACATU;n/d;1724;810;n/d;n/d;2534
SP-MIRA ESTRELA;n/d;226;132;n/d;n/d;358
SP-MIRANDOPOLIS;n/d;2113;1334;n/d;n/d;3447
SP-MIRANTE DO PARANAPANEMA;n/d;1291;728;n/d;n/d;2019
SP-MIRASSOL;n/d;7278;4116;n/d;n/d;11394
SP-MIRASSOLANDIA;n/d;250;177;n/d;n/d;427
SP-MOCOCA;n/d;9827;5059;n/d;n/d;14886
SP-MOGI DAS CRUZES;n/d;49347;34577;n/d;n/d;83924
SP-MOGI GUACU;n/d;22804;14126;n/d;n/d;36930
SP-MOGI MIRIM;n/d;16854;10808;n/d;n/d;27662
SP-MOMBUCA;n/d;309;204;n/d;n/d;513
SP-MONCOES;n/d;1137;163;n/d;n/d;1300
SP-MONGAGUA;n/d;3625;2228;n/d;n/d;5853
SP-MONTE ALEGRE DO SUL;n/d;720;526;n/d;n/d;1246
SP-MONTE ALTO;n/d;7706;5054;n/d;n/d;12760
SP-MONTE APRAZIVEL;n/d;3633;1365;n/d;n/d;4998
SP-MONTE AZUL PAULISTA;n/d;4436;2005;n/d;n/d;6441
SP-MONTE CASTELO;n/d;219;240;n/d;n/d;459
SP-MONTEIRO LOBATO;n/d;634;295;n/d;n/d;929
SP-MONTE MOR;n/d;6832;2718;n/d;n/d;9550
SP-MORRO AGUDO;n/d;5436;1910;n/d;n/d;7346
SP-MORUNGABA;n/d;6523;7798;n/d;n/d;14321
SP-MOTUCA;n/d;333;274;n/d;n/d;607
SP-MURUTINGA DO SUL;n/d;293;193;n/d;n/d;486
SP-NANTES;n/d;211;136;n/d;n/d;347
SP-NARANDIBA;n/d;2015;354;n/d;n/d;2369
SP-NATIVIDADE DA SERRA;n/d;448;185;n/d;n/d;633
SP-NAZARE PAULISTA;n/d;1142;707;n/d;n/d;1849
SP-NEVES PAULISTA;n/d;1223;462;n/d;n/d;1685
SP-NHANDEARA;n/d;784;654;n/d;n/d;1438
SP-NIPOA;n/d;886;298;n/d;n/d;1184
SP-NOVA ALIANCA;n/d;542;315;n/d;n/d;857
SP-NOVA CAMPINA;n/d;1359;449;n/d;n/d;1808
SP-NOVA CANAA PAULISTA;n/d;84;74;n/d;n/d;158
SP-NOVA CASTILHO;n/d;135;87;n/d;n/d;222
SP-NOVA EUROPA;n/d;2553;568;n/d;n/d;3121
SP-NOVA GRANADA;n/d;1176;1019;n/d;n/d;2195
SP-NOVA GUATAPORANGA;n/d;125;80;n/d;n/d;205
SP-NOVA INDEPENDENCIA;n/d;759;94;n/d;n/d;853
SP-NOVAIS;n/d;196;148;n/d;n/d;344
SP-NOVA LUZITANIA;n/d;158;119;n/d;n/d;277
SP-NOVA ODESSA;n/d;10910;5448;n/d;n/d;16358
SP-NOVO HORIZONTE;n/d;5370;2783;n/d;n/d;8153
SP-NUPORANGA;n/d;1778;2055;n/d;n/d;3833
SP-OCAUCU;n/d;441;198;n/d;n/d;639
SP-OLEO;n/d;189;103;n/d;n/d;292
SP-OLIMPIA;n/d;8917;4065;n/d;n/d;12982
SP-ONDA VERDE;n/d;1430;340;n/d;n/d;1770
SP-ORIENTE;n/d;544;211;n/d;n/d;755
SP-ORINDIUVA;n/d;3258;606;n/d;n/d;3864
SP-ORLANDIA;n/d;6816;3222;n/d;n/d;10038
SP-OSASCO;n/d;86597;62840;n/d;n/d;149437
SP-OSCAR BRESSANE;n/d;229;180;n/d;n/d;409
SP-OSVALDO CRUZ;n/d;3767;2780;n/d;n/d;6547
SP-OURINHOS;n/d;14497;8300;n/d;n/d;22797
SP-OUROESTE;n/d;1524;604;n/d;n/d;2128
SP-OURO VERDE;n/d;628;264;n/d;n/d;892
SP-PACAEMBU;n/d;672;530;n/d;n/d;1202
SP-PALESTINA;n/d;1204;501;n/d;n/d;1705
SP-PALMARES PAULISTA;n/d;274;343;n/d;n/d;617
SP-PALMEIRA D OESTE;n/d;532;371;n/d;n/d;903
SP-PALMITAL;n/d;2657;1440;n/d;n/d;4097
SP-PANORAMA;n/d;1851;812;n/d;n/d;2663
SP-PARAGUACU PAULISTA;n/d;8728;3670;n/d;n/d;12398
SP-PARAIBUNA;n/d;1412;1255;n/d;n/d;2667
SP-PARAISO;n/d;1524;393;n/d;n/d;1917
SP-PARANAPANEMA;n/d;2445;1773;n/d;n/d;4218
SP-PARANAPUA;n/d;282;202;n/d;n/d;484
SP-PARAPUA;n/d;2778;542;n/d;n/d;3320
SP-PARDINHO;n/d;1120;939;n/d;n/d;2059
SP-PARIQUERA-ACU;n/d;2490;1625;n/d;n/d;4115
SP-PARISI;n/d;148;84;n/d;n/d;232
SP-PATROCINIO PAULISTA;n/d;1866;724;n/d;n/d;2590
SP-PAULICEIA;n/d;992;431;n/d;n/d;1423
SP-PAULINIA;n/d;25111;11553;n/d;n/d;36664
SP-PAULISTANIA;n/d;99;59;n/d;n/d;158
SP-PAULO DE FARIA;n/d;541;435;n/d;n/d;976
SP-PEDERNEIRAS;n/d;7383;3065;n/d;n/d;10448
SP-PEDRA BELA;n/d;348;245;n/d;n/d;593
SP-PEDRANOPOLIS;n/d;412;131;n/d;n/d;543
SP-PEDREGULHO;n/d;2549;1354;n/d;n/d;3903
SP-PEDREIRA;n/d;7059;5449;n/d;n/d;12508
SP-PEDRINHAS PAULISTA;n/d;288;178;n/d;n/d;466
SP-PEDRO DE TOLEDO;n/d;399;340;n/d;n/d;739
SP-PENAPOLIS;n/d;7322;5510;n/d;n/d;12832
SP-PEREIRA BARRETO;n/d;3075;1582;n/d;n/d;4657
SP-PEREIRAS;n/d;1371;695;n/d;n/d;2066
SP-PERUIBE;n/d;4210;3114;n/d;n/d;7324
SP-PIACATU;n/d;373;367;n/d;n/d;740
SP-PIEDADE;n/d;4285;2628;n/d;n/d;6913
SP-PILAR DO SUL;n/d;3596;1523;n/d;n/d;5119
SP-PINDAMONHANGABA;n/d;18339;8809;n/d;n/d;27148
SP-PINDORAMA;n/d;1934;1105;n/d;n/d;3039
SP-PINHALZINHO;n/d;759;729;n/d;n/d;1488
SP-PIQUEROBI;n/d;363;215;n/d;n/d;578
SP-PIQUETE;n/d;989;394;n/d;n/d;1383
SP-PIRACAIA;n/d;1738;1506;n/d;n/d;3244
SP-PIRACICABA;n/d;71132;39868;n/d;n/d;111000
SP-PIRAJU;n/d;3268;2033;n/d;n/d;5301
SP-PIRAJUI;n/d;2265;1135;n/d;n/d;3400
SP-PIRANGI;n/d;1744;757;n/d;n/d;2501
