Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAJUI;n/d;2500;1580;n/d;n/d;4080
SP-PIRANGI;n/d;1261;1086;n/d;n/d;2347
SP-PIRAPORA DO BOM JESUS;n/d;1491;1061;n/d;n/d;2552
SP-PIRAPOZINHO;n/d;2885;2309;n/d;n/d;5194
SP-PIRASSUNUNGA;n/d;14772;8406;n/d;n/d;23178
SP-PIRATININGA;n/d;1262;802;n/d;n/d;2064
SP-PITANGUEIRAS;n/d;5638;2425;n/d;n/d;8063
SP-PLANALTO;n/d;1968;356;n/d;n/d;2324
SP-PLATINA;n/d;352;173;n/d;n/d;525
SP-POA;n/d;12723;12366;n/d;n/d;25089
SP-POLONI;n/d;797;499;n/d;n/d;1296
SP-POMPEIA;n/d;5499;2886;n/d;n/d;8385
SP-PONGAI;n/d;289;236;n/d;n/d;525
SP-PONTAL;n/d;6736;3097;n/d;n/d;9833
SP-PONTALINDA;n/d;145;195;n/d;n/d;340
SP-PONTES GESTAL;n/d;271;223;n/d;n/d;494
SP-POPULINA;n/d;276;181;n/d;n/d;457
SP-PORANGABA;n/d;839;556;n/d;n/d;1395
SP-PORTO FELIZ;n/d;9424;7262;n/d;n/d;16686
SP-PORTO FERREIRA;n/d;9234;7511;n/d;n/d;16745
SP-POTIM;n/d;749;643;n/d;n/d;1392
SP-POTIRENDABA;n/d;3385;1217;n/d;n/d;4602
SP-PRACINHA;n/d;129;164;n/d;n/d;293
SP-PRADOPOLIS;n/d;6090;1702;n/d;n/d;7792
SP-PRAIA GRANDE;n/d;27366;26293;n/d;n/d;53659
SP-PRATANIA;n/d;895;363;n/d;n/d;1258
SP-PRESIDENTE ALVES;n/d;269;205;n/d;n/d;474
SP-PRESIDENTE BERNARDES;n/d;1299;870;n/d;n/d;2169
SP-PRESIDENTE EPITACIO;n/d;3193;2657;n/d;n/d;5850
SP-PRESIDENTE PRUDENTE;n/d;35130;30205;n/d;n/d;65335
SP-PRESIDENTE VENCESLAU;n/d;2764;3258;n/d;n/d;6022
SP-PROMISSAO;n/d;5225;3525;n/d;n/d;8750
SP-QUADRA;n/d;334;234;n/d;n/d;568
SP-QUATA;n/d;2633;1167;n/d;n/d;3800
SP-QUEIROZ;n/d;2071;426;n/d;n/d;2497
SP-QUELUZ;n/d;1000;728;n/d;n/d;1728
SP-QUINTANA;n/d;873;593;n/d;n/d;1466
SP-RAFARD;n/d;1767;801;n/d;n/d;2568
SP-RANCHARIA;n/d;4203;2734;n/d;n/d;6937
SP-REDENCAO DA SERRA;n/d;403;171;n/d;n/d;574
SP-REGENTE FEIJO;n/d;3137;1835;n/d;n/d;4972
SP-REGINOPOLIS;n/d;988;545;n/d;n/d;1533
SP-REGISTRO;n/d;7684;6209;n/d;n/d;13893
SP-RESTINGA;n/d;1076;446;n/d;n/d;1522
SP-RIBEIRA;n/d;417;167;n/d;n/d;584
SP-RIBEIRAO BONITO;n/d;1040;787;n/d;n/d;1827
SP-RIBEIRAO BRANCO;n/d;2410;1129;n/d;n/d;3539
SP-RIBEIRAO CORRENTE;n/d;478;266;n/d;n/d;744
SP-RIBEIRAO DO SUL;n/d;360;253;n/d;n/d;613
SP-RIBEIRAO DOS INDIOS;n/d;133;152;n/d;n/d;285
SP-RIBEIRAO GRANDE;n/d;338;285;n/d;n/d;623
SP-RIBEIRAO PIRES;n/d;12864;8802;n/d;n/d;21666
SP-RIBEIRAO PRETO;n/d;124700;108580;n/d;n/d;233280
SP-RIVERSUL;n/d;354;256;n/d;n/d;610
SP-RIFAINA;n/d;579;555;n/d;n/d;1134
SP-RINCAO;n/d;911;583;n/d;n/d;1494
SP-RINOPOLIS;n/d;1204;613;n/d;n/d;1817
SP-RIO CLARO;n/d;37075;29702;n/d;n/d;66777
SP-RIO DAS PEDRAS;n/d;6314;2722;n/d;n/d;9036
SP-RIO GRANDE DA SERRA;n/d;1907;1508;n/d;n/d;3415
SP-RIOLANDIA;n/d;536;541;n/d;n/d;1077
SP-ROSANA;n/d;1177;1218;n/d;n/d;2395
SP-ROSEIRA;n/d;1411;972;n/d;n/d;2383
SP-RUBIACEA;n/d;348;159;n/d;n/d;507
SP-RUBINEIA;n/d;341;238;n/d;n/d;579
SP-SABINO;n/d;289;262;n/d;n/d;551
SP-SAGRES;n/d;137;213;n/d;n/d;350
SP-SALES;n/d;457;434;n/d;n/d;891
SP-SALES OLIVEIRA;n/d;1684;1043;n/d;n/d;2727
SP-SALESOPOLIS;n/d;1080;971;n/d;n/d;2051
SP-SALMOURAO;n/d;349;230;n/d;n/d;579
SP-SALTINHO;n/d;1154;717;n/d;n/d;1871
SP-SALTO;n/d;17327;14323;n/d;n/d;31650
SP-SALTO DE PIRAPORA;n/d;4028;2483;n/d;n/d;6511
SP-SALTO GRANDE;n/d;939;550;n/d;n/d;1489
SP-SANDOVALINA;n/d;1382;417;n/d;n/d;1799
SP-SANTA ADELIA;n/d;2819;1369;n/d;n/d;4188
SP-SANTA ALBERTINA;n/d;1453;452;n/d;n/d;1905
SP-SANTA BARBARA D OESTE;n/d;25094;23582;n/d;n/d;48676
SP-SANTA BRANCA;n/d;1343;938;n/d;n/d;2281
SP-SANTA CLARA D OESTE;n/d;479;326;n/d;n/d;805
SP-SANTA CRUZ DA CONCEICAO;n/d;875;385;n/d;n/d;1260
SP-SANTA CRUZ DA ESPERANCA;n/d;257;184;n/d;n/d;441
SP-SANTA CRUZ DAS PALMEIRAS;n/d;2815;2272;n/d;n/d;5087
SP-SANTA CRUZ DO RIO PARDO;n/d;9803;5988;n/d;n/d;15791
SP-SANTA ERNESTINA;n/d;235;252;n/d;n/d;487
SP-SANTA FE DO SUL;n/d;4591;4280;n/d;n/d;8871
SP-SANTA GERTRUDES;n/d;7703;2296;n/d;n/d;9999
SP-SANTA ISABEL;n/d;5816;4494;n/d;n/d;10310
SP-SANTA LUCIA;n/d;334;292;n/d;n/d;626
SP-SANTA MARIA DA SERRA;n/d;896;303;n/d;n/d;1199
SP-SANTA MERCEDES;n/d;291;177;n/d;n/d;468
SP-SANTANA DA PONTE PENSA;n/d;112;95;n/d;n/d;207
SP-SANTANA DE PARNAIBA;n/d;32465;24439;n/d;n/d;56904
SP-SANTA RITA D OESTE;n/d;178;153;n/d;n/d;331
SP-SANTA RITA DO PASSA QUATRO;n/d;3522;4795;n/d;n/d;8317
SP-SANTA ROSA DE VITERBO;n/d;2471;1882;n/d;n/d;4353
SP-SANTA SALETE;n/d;124;94;n/d;n/d;218
SP-SANTO ANASTACIO;n/d;1946;1341;n/d;n/d;3287
SP-SANTO ANDRE;n/d;107123;96151;n/d;n/d;203274
SP-SANTO ANTONIO DA ALEGRIA;n/d;637;501;n/d;n/d;1138
SP-SANTO ANTONIO DE POSSE;n/d;4764;3150;n/d;n/d;7914
SP-SANTO ANTONIO DO ARACANGUA;n/d;851;613;n/d;n/d;1464
SP-SANTO ANTONIO DO JARDIM;n/d;740;461;n/d;n/d;1201
SP-SANTO ANTONIO DO PINHAL;n/d;548;618;n/d;n/d;1166
SP-SANTO EXPEDITO;n/d;160;170;n/d;n/d;330
SP-SANTOPOLIS DO AGUAPEI;n/d;272;261;n/d;n/d;533
SP-SANTOS;n/d;97027;75898;n/d;n/d;172925
SP-SAO BENTO DO SAPUCAI;n/d;1037;1447;n/d;n/d;2484
SP-SAO BERNARDO DO CAMPO;n/d;153121;109572;n/d;n/d;262693
SP-SAO CAETANO DO SUL;n/d;57708;47204;n/d;n/d;104912
SP-SAO CARLOS;n/d;46212;33303;n/d;n/d;79515
SP-SAO FRANCISCO;n/d;90;93;n/d;n/d;183
SP-SAO JOAO DA BOA VISTA;n/d;14006;11039;n/d;n/d;25045
SP-SAO JOAO DAS DUAS PONTES;n/d;164;122;n/d;n/d;286
SP-SAO JOAO DE IRACEMA;n/d;129;110;n/d;n/d;239
SP-SAO JOAO DO PAU D ALHO;n/d;130;114;n/d;n/d;244
SP-SAO JOAQUIM DA BARRA;n/d;8376;4505;n/d;n/d;12881
SP-SAO JOSE DA BELA VISTA;n/d;401;408;n/d;n/d;809
SP-SAO JOSE DO BARREIRO;n/d;299;207;n/d;n/d;506
SP-SAO JOSE DO RIO PARDO;n/d;8262;6142;n/d;n/d;14404
SP-SAO JOSE DO RIO PRETO;n/d;74382;66132;n/d;n/d;140514
SP-SAO JOSE DOS CAMPOS;n/d;102940;81533;n/d;n/d;184473
SP-SAO LOURENCO DA SERRA;n/d;2325;3851;n/d;n/d;6176
SP-SAO LUIS DO PARAITINGA;n/d;1038;722;n/d;n/d;1760
SP-SAO MANUEL;n/d;5204;3113;n/d;n/d;8317
SP-SAO MIGUEL ARCANJO;n/d;2946;1907;n/d;n/d;4853
SP-SAO PAULO;n/d;2666841;2409729;n/d;n/d;5076570
SP-SAO PEDRO;n/d;3416;3245;n/d;n/d;6661
SP-SAO PEDRO DO TURVO;n/d;1065;522;n/d;n/d;1587
SP-SAO ROQUE;n/d;10433;11234;n/d;n/d;21667
SP-SAO SEBASTIAO;n/d;12069;8312;n/d;n/d;20381
SP-SAO SEBASTIAO DA GRAMA;n/d;1755;1074;n/d;n/d;2829
SP-SAO SIMAO;n/d;2103;1227;n/d;n/d;3330
SP-SAO VICENTE;n/d;17764;17411;n/d;n/d;35175
SP-SARAPUI;n/d;1269;876;n/d;n/d;2145
SP-SARUTAIA;n/d;270;351;n/d;n/d;621
SP-SEBASTIANOPOLIS DO SUL;n/d;1763;399;n/d;n/d;2162
SP-SERRA AZUL;n/d;431;378;n/d;n/d;809
SP-SERRANA;n/d;4513;2755;n/d;n/d;7268
SP-SERRA NEGRA;n/d;3223;2957;n/d;n/d;6180
SP-SERTAOZINHO;n/d;30653;13883;n/d;n/d;44536
SP-SETE BARRAS;n/d;1294;565;n/d;n/d;1859
SP-SEVERINIA;n/d;1550;861;n/d;n/d;2411
SP-SILVEIRAS;n/d;403;331;n/d;n/d;734
SP-SOCORRO;n/d;4095;3962;n/d;n/d;8057
SP-SOROCABA;n/d;115263;90069;n/d;n/d;205332
SP-SUD MENNUCCI;n/d;663;567;n/d;n/d;1230
SP-SUMARE;n/d;36984;21693;n/d;n/d;58677
SP-SUZANO;n/d;38490;31140;n/d;n/d;69630
SP-SUZANAPOLIS;n/d;1386;338;n/d;n/d;1724
SP-TABAPUA;n/d;1231;876;n/d;n/d;2107
SP-TABATINGA;n/d;1457;1493;n/d;n/d;2950
SP-TABOAO DA SERRA;n/d;35238;28905;n/d;n/d;64143
SP-TACIBA;n/d;402;407;n/d;n/d;809
SP-TAGUAI;n/d;2196;2436;n/d;n/d;4632
SP-TAIACU;n/d;346;270;n/d;n/d;616
SP-TAIUVA;n/d;394;324;n/d;n/d;718
SP-TAMBAU;n/d;3819;2265;n/d;n/d;6084
SP-TANABI;n/d;3488;2050;n/d;n/d;5538
SP-TAPIRAI;n/d;679;474;n/d;n/d;1153
SP-TAPIRATIBA;n/d;1616;855;n/d;n/d;2471
SP-TAQUARAL;n/d;300;238;n/d;n/d;538
SP-TAQUARITINGA;n/d;6150;4931;n/d;n/d;11081
SP-TAQUARITUBA;n/d;2807;2118;n/d;n/d;4925
SP-TAQUARIVAI;n/d;960;464;n/d;n/d;1424
SP-TARABAI;n/d;524;484;n/d;n/d;1008
SP-TARUMA;n/d;3785;1490;n/d;n/d;5275
SP-TATUI;n/d;17411;13198;n/d;n/d;30609
SP-TAUBATE;n/d;42976;35986;n/d;n/d;78962
SP-TEJUPA;n/d;479;363;n/d;n/d;842
SP-TEODORO SAMPAIO;n/d;1774;1509;n/d;n/d;3283
SP-TERRA ROXA;n/d;571;612;n/d;n/d;1183
SP-TIETE;n/d;8589;5722;n/d;n/d;14311
SP-TIMBURI;n/d;283;129;n/d;n/d;412
SP-TORRE DE PEDRA;n/d;122;122;n/d;n/d;244
SP-TORRINHA;n/d;1267;782;n/d;n/d;2049
SP-TRABIJU;n/d;228;202;n/d;n/d;430
SP-TREMEMBE;n/d;3057;2034;n/d;n/d;5091
SP-TRES FRONTEIRAS;n/d;346;247;n/d;n/d;593
SP-TUIUTI;n/d;326;257;n/d;n/d;583
SP-TUPA;n/d;8645;7243;n/d;n/d;15888
SP-TUPI PAULISTA;n/d;1259;1038;n/d;n/d;2297
SP-TURIUBA;n/d;147;136;n/d;n/d;283
SP-TURMALINA;n/d;178;135;n/d;n/d;313
SP-UBARANA;n/d;1035;327;n/d;n/d;1362
SP-UBATUBA;n/d;10743;9306;n/d;n/d;20049
SP-UBIRAJARA;n/d;861;445;n/d;n/d;1306
SP-UCHOA;n/d;816;572;n/d;n/d;1388
SP-UNIAO PAULISTA;n/d;133;161;n/d;n/d;294
SP-URANIA;n/d;844;567;n/d;n/d;1411
SP-URU;n/d;156;122;n/d;n/d;278
SP-URUPES;n/d;1604;1350;n/d;n/d;2954
SP-VALENTIM GENTIL;n/d;1996;1391;n/d;n/d;3387
SP-VALINHOS;n/d;25640;19901;n/d;n/d;45541
SP-VALPARAISO;n/d;4125;1817;n/d;n/d;5942
SP-VARGEM;n/d;589;386;n/d;n/d;975
SP-VARGEM GRANDE DO SUL;n/d;4713;3279;n/d;n/d;7992
SP-VARGEM GRANDE PAULISTA;n/d;7890;5228;n/d;n/d;13118
SP-VARZEA PAULISTA;n/d;10774;7951;n/d;n/d;18725
SP-VERA CRUZ;n/d;765;473;n/d;n/d;1238
SP-VINHEDO;n/d;24533;16023;n/d;n/d;40556
SP-VIRADOURO;n/d;1406;1781;n/d;n/d;3187
SP-VISTA ALEGRE DO ALTO;n/d;2634;787;n/d;n/d;3421
SP-VITORIA BRASIL;n/d;124;81;n/d;n/d;205
SP-VOTORANTIM;n/d;11005;9055;n/d;n/d;20060
SP-VOTUPORANGA;n/d;13549;12709;n/d;n/d;26258
SP-ZACARIAS;n/d;431;217;n/d;n/d;648
SP-CHAVANTES;n/d;1148;697;n/d;n/d;1845
SP-ESTIVA GERBI;n/d;1266;764;n/d;n/d;2030
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7657133;6191243;n/d;n/d;13848376

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2021
Vínculo Ativo 31/12;igual a;Sim
