Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAJUI;n/d;1560;966;n/d;n/d;2526
SP-PIRANGI;n/d;971;463;n/d;n/d;1434
SP-PIRAPORA DO BOM JESUS;n/d;2443;895;n/d;n/d;3338
SP-PIRAPOZINHO;n/d;2423;1316;n/d;n/d;3739
SP-PIRASSUNUNGA;n/d;9797;6118;n/d;n/d;15915
SP-PIRATININGA;n/d;872;378;n/d;n/d;1250
SP-PITANGUEIRAS;n/d;3660;1479;n/d;n/d;5139
SP-PLANALTO;n/d;391;157;n/d;n/d;548
SP-PLATINA;n/d;275;114;n/d;n/d;389
SP-POA;n/d;25941;15493;n/d;n/d;41434
SP-POLONI;n/d;321;140;n/d;n/d;461
SP-POMPEIA;n/d;4122;1473;n/d;n/d;5595
SP-PONGAI;n/d;260;115;n/d;n/d;375
SP-PONTAL;n/d;3912;1507;n/d;n/d;5419
SP-PONTALINDA;n/d;222;161;n/d;n/d;383
SP-PONTES GESTAL;n/d;270;155;n/d;n/d;425
SP-POPULINA;n/d;317;164;n/d;n/d;481
SP-PORANGABA;n/d;541;240;n/d;n/d;781
SP-PORTO FELIZ;n/d;5683;3172;n/d;n/d;8855
SP-PORTO FERREIRA;n/d;7624;4572;n/d;n/d;12196
SP-POTIM;n/d;463;331;n/d;n/d;794
SP-POTIRENDABA;n/d;1130;490;n/d;n/d;1620
SP-PRACINHA;n/d;91;73;n/d;n/d;164
SP-PRADOPOLIS;n/d;4176;827;n/d;n/d;5003
SP-PRAIA GRANDE;n/d;16125;10676;n/d;n/d;26801
SP-PRATANIA;n/d;530;345;n/d;n/d;875
SP-PRESIDENTE ALVES;n/d;928;320;n/d;n/d;1248
SP-PRESIDENTE BERNARDES;n/d;957;733;n/d;n/d;1690
SP-PRESIDENTE EPITACIO;n/d;3960;2260;n/d;n/d;6220
SP-PRESIDENTE PRUDENTE;n/d;30996;19061;n/d;n/d;50057
SP-PRESIDENTE VENCESLAU;n/d;2850;2083;n/d;n/d;4933
SP-PROMISSAO;n/d;6278;2320;n/d;n/d;8598
SP-QUADRA;n/d;271;112;n/d;n/d;383
SP-QUATA;n/d;1966;575;n/d;n/d;2541
SP-QUEIROZ;n/d;262;175;n/d;n/d;437
SP-QUELUZ;n/d;711;403;n/d;n/d;1114
SP-QUINTANA;n/d;474;241;n/d;n/d;715
SP-RAFARD;n/d;1641;561;n/d;n/d;2202
SP-RANCHARIA;n/d;3646;1668;n/d;n/d;5314
SP-REDENCAO DA SERRA;n/d;288;106;n/d;n/d;394
SP-REGENTE FEIJO;n/d;2276;1091;n/d;n/d;3367
SP-REGINOPOLIS;n/d;440;156;n/d;n/d;596
SP-REGISTRO;n/d;5008;3212;n/d;n/d;8220
SP-RESTINGA;n/d;653;193;n/d;n/d;846
SP-RIBEIRA;n/d;309;88;n/d;n/d;397
SP-RIBEIRAO BONITO;n/d;955;488;n/d;n/d;1443
SP-RIBEIRAO BRANCO;n/d;1679;707;n/d;n/d;2386
SP-RIBEIRAO CORRENTE;n/d;314;161;n/d;n/d;475
SP-RIBEIRAO DO SUL;n/d;433;169;n/d;n/d;602
SP-RIBEIRAO DOS INDIOS;n/d;111;80;n/d;n/d;191
SP-RIBEIRAO GRANDE;n/d;690;275;n/d;n/d;965
SP-RIBEIRAO PIRES;n/d;12362;6647;n/d;n/d;19009
SP-RIBEIRAO PRETO;n/d;82231;59283;n/d;n/d;141514
SP-RIVERSUL;n/d;206;180;n/d;n/d;386
SP-RIFAINA;n/d;213;139;n/d;n/d;352
SP-RINCAO;n/d;839;478;n/d;n/d;1317
SP-RINOPOLIS;n/d;609;299;n/d;n/d;908
SP-RIO CLARO;n/d;40489;18304;n/d;n/d;58793
SP-RIO DAS PEDRAS;n/d;5502;1730;n/d;n/d;7232
SP-RIO GRANDE DA SERRA;n/d;2059;934;n/d;n/d;2993
SP-RIOLANDIA;n/d;405;225;n/d;n/d;630
SP-ROSANA;n/d;849;588;n/d;n/d;1437
SP-ROSEIRA;n/d;1098;398;n/d;n/d;1496
SP-RUBIACEA;n/d;157;79;n/d;n/d;236
SP-RUBINEIA;n/d;192;145;n/d;n/d;337
SP-SABINO;n/d;219;154;n/d;n/d;373
SP-SAGRES;n/d;151;114;n/d;n/d;265
SP-SALES;n/d;331;225;n/d;n/d;556
SP-SALES OLIVEIRA;n/d;1031;506;n/d;n/d;1537
SP-SALESOPOLIS;n/d;1147;624;n/d;n/d;1771
SP-SALMOURAO;n/d;223;122;n/d;n/d;345
SP-SALTINHO;n/d;745;424;n/d;n/d;1169
SP-SALTO;n/d;12357;8755;n/d;n/d;21112
SP-SALTO DE PIRAPORA;n/d;2784;1335;n/d;n/d;4119
SP-SALTO GRANDE;n/d;763;317;n/d;n/d;1080
SP-SANDOVALINA;n/d;249;68;n/d;n/d;317
SP-SANTA ADELIA;n/d;1335;783;n/d;n/d;2118
SP-SANTA ALBERTINA;n/d;343;154;n/d;n/d;497
SP-SANTA BARBARA D OESTE;n/d;19470;11892;n/d;n/d;31362
SP-SANTA BRANCA;n/d;1430;576;n/d;n/d;2006
SP-SANTA CLARA D OESTE;n/d;196;97;n/d;n/d;293
SP-SANTA CRUZ DA CONCEICAO;n/d;946;563;n/d;n/d;1509
SP-SANTA CRUZ DA ESPERANCA;n/d;108;86;n/d;n/d;194
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3422;1320;n/d;n/d;4742
SP-SANTA CRUZ DO RIO PARDO;n/d;5425;3188;n/d;n/d;8613
SP-SANTA ERNESTINA;n/d;259;213;n/d;n/d;472
SP-SANTA FE DO SUL;n/d;2771;1751;n/d;n/d;4522
SP-SANTA GERTRUDES;n/d;3618;1080;n/d;n/d;4698
SP-SANTA ISABEL;n/d;5138;3024;n/d;n/d;8162
SP-SANTA LUCIA;n/d;572;251;n/d;n/d;823
SP-SANTA MARIA DA SERRA;n/d;793;352;n/d;n/d;1145
SP-SANTA MERCEDES;n/d;156;128;n/d;n/d;284
SP-SANTANA DA PONTE PENSA;n/d;128;67;n/d;n/d;195
SP-SANTANA DE PARNAIBA;n/d;35812;21136;n/d;n/d;56948
SP-SANTA RITA D OESTE;n/d;156;122;n/d;n/d;278
SP-SANTA RITA DO PASSA QUATRO;n/d;3796;1734;n/d;n/d;5530
SP-SANTA ROSA DE VITERBO;n/d;3377;1153;n/d;n/d;4530
SP-SANTA SALETE;n/d;128;60;n/d;n/d;188
SP-SANTO ANASTACIO;n/d;1771;951;n/d;n/d;2722
SP-SANTO ANDRE;n/d;84172;57829;n/d;n/d;142001
SP-SANTO ANTONIO DA ALEGRIA;n/d;540;249;n/d;n/d;789
SP-SANTO ANTONIO DE POSSE;n/d;3526;2315;n/d;n/d;5841
SP-SANTO ANTONIO DO ARACANGUA;n/d;1537;730;n/d;n/d;2267
SP-SANTO ANTONIO DO JARDIM;n/d;675;360;n/d;n/d;1035
SP-SANTO ANTONIO DO PINHAL;n/d;426;320;n/d;n/d;746
SP-SANTO EXPEDITO;n/d;138;137;n/d;n/d;275
SP-SANTOPOLIS DO AGUAPEI;n/d;233;140;n/d;n/d;373
SP-SANTOS;n/d;80022;53130;n/d;n/d;133152
SP-SAO BENTO DO SAPUCAI;n/d;485;341;n/d;n/d;826
SP-SAO BERNARDO DO CAMPO;n/d;148554;72665;n/d;n/d;221219
SP-SAO CAETANO DO SUL;n/d;66800;37354;n/d;n/d;104154
SP-SAO CARLOS;n/d;38170;20943;n/d;n/d;59113
SP-SAO FRANCISCO;n/d;1684;243;n/d;n/d;1927
SP-SAO JOAO DA BOA VISTA;n/d;11104;6526;n/d;n/d;17630
SP-SAO JOAO DAS DUAS PONTES;n/d;174;96;n/d;n/d;270
SP-SAO JOAO DE IRACEMA;n/d;156;65;n/d;n/d;221
SP-SAO JOAO DO PAU D ALHO;n/d;143;80;n/d;n/d;223
SP-SAO JOAQUIM DA BARRA;n/d;10514;2805;n/d;n/d;13319
SP-SAO JOSE DA BELA VISTA;n/d;419;229;n/d;n/d;648
SP-SAO JOSE DO BARREIRO;n/d;258;168;n/d;n/d;426
SP-SAO JOSE DO RIO PARDO;n/d;6333;4004;n/d;n/d;10337
SP-SAO JOSE DO RIO PRETO;n/d;50697;36108;n/d;n/d;86805
SP-SAO JOSE DOS CAMPOS;n/d;93542;47064;n/d;n/d;140606
SP-SAO LOURENCO DA SERRA;n/d;6214;3788;n/d;n/d;10002
SP-SAO LUIS DO PARAITINGA;n/d;1193;357;n/d;n/d;1550
SP-SAO MANUEL;n/d;5608;2812;n/d;n/d;8420
SP-SAO MIGUEL ARCANJO;n/d;2345;1156;n/d;n/d;3501
SP-SAO PAULO;n/d;2035049;1649550;n/d;n/d;3684599
SP-SAO PEDRO;n/d;2185;1667;n/d;n/d;3852
SP-SAO PEDRO DO TURVO;n/d;638;249;n/d;n/d;887
SP-SAO ROQUE;n/d;6966;6233;n/d;n/d;13199
SP-SAO SEBASTIAO;n/d;8252;5119;n/d;n/d;13371
SP-SAO SEBASTIAO DA GRAMA;n/d;1742;733;n/d;n/d;2475
SP-SAO SIMAO;n/d;1856;1130;n/d;n/d;2986
SP-SAO VICENTE;n/d;16859;13586;n/d;n/d;30445
SP-SARAPUI;n/d;797;429;n/d;n/d;1226
SP-SARUTAIA;n/d;208;109;n/d;n/d;317
SP-SEBASTIANOPOLIS DO SUL;n/d;965;211;n/d;n/d;1176
SP-SERRA AZUL;n/d;371;225;n/d;n/d;596
SP-SERRANA;n/d;4792;1851;n/d;n/d;6643
SP-SERRA NEGRA;n/d;2838;2381;n/d;n/d;5219
SP-SERTAOZINHO;n/d;21522;7415;n/d;n/d;28937
SP-SETE BARRAS;n/d;935;290;n/d;n/d;1225
SP-SEVERINIA;n/d;1088;522;n/d;n/d;1610
SP-SILVEIRAS;n/d;372;217;n/d;n/d;589
SP-SOCORRO;n/d;2285;2078;n/d;n/d;4363
SP-SOROCABA;n/d;83878;44755;n/d;n/d;128633
SP-SUD MENNUCCI;n/d;1371;535;n/d;n/d;1906
SP-SUMARE;n/d;22916;9009;n/d;n/d;31925
SP-SUZANO;n/d;25315;13042;n/d;n/d;38357
SP-SUZANAPOLIS;n/d;211;95;n/d;n/d;306
SP-TABAPUA;n/d;1040;746;n/d;n/d;1786
SP-TABATINGA;n/d;1238;985;n/d;n/d;2223
SP-TABOAO DA SERRA;n/d;25747;15440;n/d;n/d;41187
SP-TACIBA;n/d;435;256;n/d;n/d;691
SP-TAGUAI;n/d;1147;1107;n/d;n/d;2254
SP-TAIACU;n/d;408;216;n/d;n/d;624
SP-TAIUVA;n/d;359;197;n/d;n/d;556
SP-TAMBAU;n/d;3694;1404;n/d;n/d;5098
SP-TANABI;n/d;2068;1023;n/d;n/d;3091
SP-TAPIRAI;n/d;583;379;n/d;n/d;962
SP-TAPIRATIBA;n/d;2212;830;n/d;n/d;3042
SP-TAQUARAL;n/d;117;110;n/d;n/d;227
SP-TAQUARITINGA;n/d;5416;3435;n/d;n/d;8851
SP-TAQUARITUBA;n/d;2029;1076;n/d;n/d;3105
SP-TAQUARIVAI;n/d;671;167;n/d;n/d;838
SP-TARABAI;n/d;361;211;n/d;n/d;572
SP-TARUMA;n/d;4055;628;n/d;n/d;4683
SP-TATUI;n/d;13696;7431;n/d;n/d;21127
SP-TAUBATE;n/d;39030;23995;n/d;n/d;63025
SP-TEJUPA;n/d;374;152;n/d;n/d;526
SP-TEODORO SAMPAIO;n/d;1760;664;n/d;n/d;2424
SP-TERRA ROXA;n/d;458;340;n/d;n/d;798
SP-TIETE;n/d;6864;5454;n/d;n/d;12318
SP-TIMBURI;n/d;218;77;n/d;n/d;295
SP-TORRE DE PEDRA;n/d;69;58;n/d;n/d;127
SP-TORRINHA;n/d;899;477;n/d;n/d;1376
SP-TRABIJU;n/d;178;105;n/d;n/d;283
SP-TREMEMBE;n/d;2330;1284;n/d;n/d;3614
SP-TRES FRONTEIRAS;n/d;380;168;n/d;n/d;548
SP-TUIUTI;n/d;287;160;n/d;n/d;447
SP-TUPA;n/d;7279;4820;n/d;n/d;12099
SP-TUPI PAULISTA;n/d;1072;829;n/d;n/d;1901
SP-TURIUBA;n/d;188;107;n/d;n/d;295
SP-TURMALINA;n/d;185;103;n/d;n/d;288
SP-UBARANA;n/d;455;168;n/d;n/d;623
SP-UBATUBA;n/d;6454;4770;n/d;n/d;11224
SP-UBIRAJARA;n/d;441;197;n/d;n/d;638
SP-UCHOA;n/d;1165;550;n/d;n/d;1715
SP-UNIAO PAULISTA;n/d;156;79;n/d;n/d;235
SP-URANIA;n/d;670;272;n/d;n/d;942
SP-URU;n/d;181;101;n/d;n/d;282
SP-URUPES;n/d;947;621;n/d;n/d;1568
SP-VALENTIM GENTIL;n/d;1263;576;n/d;n/d;1839
SP-VALINHOS;n/d;18369;9191;n/d;n/d;27560
SP-VALPARAISO;n/d;2655;1048;n/d;n/d;3703
SP-VARGEM;n/d;462;216;n/d;n/d;678
SP-VARGEM GRANDE DO SUL;n/d;3517;1902;n/d;n/d;5419
SP-VARGEM GRANDE PAULISTA;n/d;5647;2967;n/d;n/d;8614
SP-VARZEA PAULISTA;n/d;8089;3670;n/d;n/d;11759
SP-VERA CRUZ;n/d;852;421;n/d;n/d;1273
SP-VINHEDO;n/d;13819;8566;n/d;n/d;22385
SP-VIRADOURO;n/d;1121;862;n/d;n/d;1983
SP-VISTA ALEGRE DO ALTO;n/d;1750;523;n/d;n/d;2273
SP-VITORIA BRASIL;n/d;119;62;n/d;n/d;181
SP-VOTORANTIM;n/d;6237;3508;n/d;n/d;9745
SP-VOTUPORANGA;n/d;9159;6012;n/d;n/d;15171
SP-ZACARIAS;n/d;359;129;n/d;n/d;488
SP-CHAVANTES;n/d;2031;873;n/d;n/d;2904
SP-ESTIVA GERBI;n/d;1025;402;n/d;n/d;1427
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;5904095;3856669;n/d;n/d;9760764

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2005
Vínculo Ativo 31/12;igual a;Sim
