Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAPOZINHO;n/d;2570;1474;n/d;n/d;4044
SP-PIRASSUNUNGA;n/d;10533;6471;n/d;n/d;17004
SP-PIRATININGA;n/d;823;419;n/d;n/d;1242
SP-PITANGUEIRAS;n/d;4229;1572;n/d;n/d;5801
SP-PLANALTO;n/d;386;181;n/d;n/d;567
SP-PLATINA;n/d;554;171;n/d;n/d;725
SP-POA;n/d;24446;16217;n/d;n/d;40663
SP-POLONI;n/d;353;170;n/d;n/d;523
SP-POMPEIA;n/d;3916;1582;n/d;n/d;5498
SP-PONGAI;n/d;269;119;n/d;n/d;388
SP-PONTAL;n/d;4436;1625;n/d;n/d;6061
SP-PONTALINDA;n/d;233;157;n/d;n/d;390
SP-PONTES GESTAL;n/d;390;165;n/d;n/d;555
SP-POPULINA;n/d;243;121;n/d;n/d;364
SP-PORANGABA;n/d;601;277;n/d;n/d;878
SP-PORTO FELIZ;n/d;6141;3443;n/d;n/d;9584
SP-PORTO FERREIRA;n/d;8734;4965;n/d;n/d;13699
SP-POTIM;n/d;514;329;n/d;n/d;843
SP-POTIRENDABA;n/d;1390;640;n/d;n/d;2030
SP-PRACINHA;n/d;92;71;n/d;n/d;163
SP-PRADOPOLIS;n/d;4324;872;n/d;n/d;5196
SP-PRAIA GRANDE;n/d;16278;11524;n/d;n/d;27802
SP-PRATANIA;n/d;573;361;n/d;n/d;934
SP-PRESIDENTE ALVES;n/d;1273;491;n/d;n/d;1764
SP-PRESIDENTE BERNARDES;n/d;917;681;n/d;n/d;1598
SP-PRESIDENTE EPITACIO;n/d;4113;2289;n/d;n/d;6402
SP-PRESIDENTE PRUDENTE;n/d;32490;20158;n/d;n/d;52648
SP-PRESIDENTE VENCESLAU;n/d;2920;2166;n/d;n/d;5086
SP-PROMISSAO;n/d;7333;2696;n/d;n/d;10029
SP-QUADRA;n/d;251;127;n/d;n/d;378
SP-QUATA;n/d;2365;664;n/d;n/d;3029
SP-QUEIROZ;n/d;259;190;n/d;n/d;449
SP-QUELUZ;n/d;703;423;n/d;n/d;1126
SP-QUINTANA;n/d;470;250;n/d;n/d;720
SP-RAFARD;n/d;1942;626;n/d;n/d;2568
SP-RANCHARIA;n/d;3031;1653;n/d;n/d;4684
SP-REDENCAO DA SERRA;n/d;326;122;n/d;n/d;448
SP-REGENTE FEIJO;n/d;2088;1044;n/d;n/d;3132
SP-REGINOPOLIS;n/d;669;266;n/d;n/d;935
SP-REGISTRO;n/d;5217;3311;n/d;n/d;8528
SP-RESTINGA;n/d;700;281;n/d;n/d;981
SP-RIBEIRA;n/d;358;90;n/d;n/d;448
SP-RIBEIRAO BONITO;n/d;999;530;n/d;n/d;1529
SP-RIBEIRAO BRANCO;n/d;1318;645;n/d;n/d;1963
SP-RIBEIRAO CORRENTE;n/d;309;170;n/d;n/d;479
SP-RIBEIRAO DO SUL;n/d;432;143;n/d;n/d;575
SP-RIBEIRAO DOS INDIOS;n/d;122;86;n/d;n/d;208
SP-RIBEIRAO GRANDE;n/d;813;281;n/d;n/d;1094
SP-RIBEIRAO PIRES;n/d;12746;6982;n/d;n/d;19728
SP-RIBEIRAO PRETO;n/d;87065;63391;n/d;n/d;150456
SP-RIVERSUL;n/d;182;185;n/d;n/d;367
SP-RIFAINA;n/d;234;171;n/d;n/d;405
SP-RINCAO;n/d;800;509;n/d;n/d;1309
SP-RINOPOLIS;n/d;605;314;n/d;n/d;919
SP-RIO CLARO;n/d;38789;19772;n/d;n/d;58561
SP-RIO DAS PEDRAS;n/d;5497;1915;n/d;n/d;7412
SP-RIO GRANDE DA SERRA;n/d;1990;972;n/d;n/d;2962
SP-RIOLANDIA;n/d;403;245;n/d;n/d;648
SP-ROSANA;n/d;1022;859;n/d;n/d;1881
SP-ROSEIRA;n/d;1119;437;n/d;n/d;1556
SP-RUBIACEA;n/d;147;85;n/d;n/d;232
SP-RUBINEIA;n/d;219;149;n/d;n/d;368
SP-SABINO;n/d;241;185;n/d;n/d;426
SP-SAGRES;n/d;160;144;n/d;n/d;304
SP-SALES;n/d;386;248;n/d;n/d;634
SP-SALES OLIVEIRA;n/d;1217;668;n/d;n/d;1885
SP-SALESOPOLIS;n/d;1531;785;n/d;n/d;2316
SP-SALMOURAO;n/d;233;131;n/d;n/d;364
SP-SALTINHO;n/d;853;498;n/d;n/d;1351
SP-SALTO;n/d;12364;8896;n/d;n/d;21260
SP-SALTO DE PIRAPORA;n/d;2770;1424;n/d;n/d;4194
SP-SALTO GRANDE;n/d;759;337;n/d;n/d;1096
SP-SANDOVALINA;n/d;354;208;n/d;n/d;562
SP-SANTA ADELIA;n/d;1456;793;n/d;n/d;2249
SP-SANTA ALBERTINA;n/d;324;173;n/d;n/d;497
SP-SANTA BARBARA D OESTE;n/d;21093;12910;n/d;n/d;34003
SP-SANTA BRANCA;n/d;1374;677;n/d;n/d;2051
SP-SANTA CLARA D OESTE;n/d;202;90;n/d;n/d;292
SP-SANTA CRUZ DA CONCEICAO;n/d;622;302;n/d;n/d;924
SP-SANTA CRUZ DA ESPERANCA;n/d;116;81;n/d;n/d;197
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4160;1534;n/d;n/d;5694
SP-SANTA CRUZ DO RIO PARDO;n/d;5589;3431;n/d;n/d;9020
SP-SANTA ERNESTINA;n/d;248;167;n/d;n/d;415
SP-SANTA FE DO SUL;n/d;2925;1911;n/d;n/d;4836
SP-SANTA GERTRUDES;n/d;3891;1254;n/d;n/d;5145
SP-SANTA ISABEL;n/d;4857;2915;n/d;n/d;7772
SP-SANTA LUCIA;n/d;685;259;n/d;n/d;944
SP-SANTA MARIA DA SERRA;n/d;802;327;n/d;n/d;1129
SP-SANTA MERCEDES;n/d;168;118;n/d;n/d;286
SP-SANTANA DA PONTE PENSA;n/d;159;79;n/d;n/d;238
SP-SANTANA DE PARNAIBA;n/d;37189;21942;n/d;n/d;59131
SP-SANTA RITA D OESTE;n/d;172;125;n/d;n/d;297
SP-SANTA RITA DO PASSA QUATRO;n/d;3932;1850;n/d;n/d;5782
SP-SANTA ROSA DE VITERBO;n/d;3334;1201;n/d;n/d;4535
SP-SANTA SALETE;n/d;122;57;n/d;n/d;179
SP-SANTO ANASTACIO;n/d;2627;1106;n/d;n/d;3733
SP-SANTO ANDRE;n/d;91684;64136;n/d;n/d;155820
SP-SANTO ANTONIO DA ALEGRIA;n/d;564;261;n/d;n/d;825
SP-SANTO ANTONIO DE POSSE;n/d;4411;2587;n/d;n/d;6998
SP-SANTO ANTONIO DO ARACANGUA;n/d;1843;737;n/d;n/d;2580
SP-SANTO ANTONIO DO JARDIM;n/d;684;351;n/d;n/d;1035
SP-SANTO ANTONIO DO PINHAL;n/d;451;358;n/d;n/d;809
SP-SANTO EXPEDITO;n/d;111;110;n/d;n/d;221
SP-SANTOPOLIS DO AGUAPEI;n/d;225;130;n/d;n/d;355
SP-SANTOS;n/d;83659;56367;n/d;n/d;140026
SP-SAO BENTO DO SAPUCAI;n/d;489;345;n/d;n/d;834
SP-SAO BERNARDO DO CAMPO;n/d;153021;75907;n/d;n/d;228928
SP-SAO CAETANO DO SUL;n/d;57493;35623;n/d;n/d;93116
SP-SAO CARLOS;n/d;37499;21916;n/d;n/d;59415
SP-SAO FRANCISCO;n/d;1512;216;n/d;n/d;1728
SP-SAO JOAO DA BOA VISTA;n/d;11606;6728;n/d;n/d;18334
SP-SAO JOAO DAS DUAS PONTES;n/d;175;86;n/d;n/d;261
SP-SAO JOAO DE IRACEMA;n/d;157;76;n/d;n/d;233
SP-SAO JOAO DO PAU D ALHO;n/d;149;78;n/d;n/d;227
SP-SAO JOAQUIM DA BARRA;n/d;10920;3150;n/d;n/d;14070
SP-SAO JOSE DA BELA VISTA;n/d;395;250;n/d;n/d;645
SP-SAO JOSE DO BARREIRO;n/d;283;158;n/d;n/d;441
SP-SAO JOSE DO RIO PARDO;n/d;6466;4217;n/d;n/d;10683
SP-SAO JOSE DO RIO PRETO;n/d;54875;38514;n/d;n/d;93389
SP-SAO JOSE DOS CAMPOS;n/d;97136;50636;n/d;n/d;147772
SP-SAO LOURENCO DA SERRA;n/d;6082;4196;n/d;n/d;10278
SP-SAO LUIS DO PARAITINGA;n/d;1153;431;n/d;n/d;1584
SP-SAO MANUEL;n/d;5807;2957;n/d;n/d;8764
SP-SAO MIGUEL ARCANJO;n/d;2454;1233;n/d;n/d;3687
SP-SAO PAULO;n/d;2156686;1748415;n/d;n/d;3905101
SP-SAO PEDRO;n/d;2304;1748;n/d;n/d;4052
SP-SAO PEDRO DO TURVO;n/d;742;283;n/d;n/d;1025
SP-SAO ROQUE;n/d;7606;6349;n/d;n/d;13955
SP-SAO SEBASTIAO;n/d;7879;5162;n/d;n/d;13041
SP-SAO SEBASTIAO DA GRAMA;n/d;1929;776;n/d;n/d;2705
SP-SAO SIMAO;n/d;1928;1142;n/d;n/d;3070
SP-SAO VICENTE;n/d;18491;13959;n/d;n/d;32450
SP-SARAPUI;n/d;796;441;n/d;n/d;1237
SP-SARUTAIA;n/d;255;143;n/d;n/d;398
SP-SEBASTIANOPOLIS DO SUL;n/d;1096;205;n/d;n/d;1301
SP-SERRA AZUL;n/d;430;243;n/d;n/d;673
SP-SERRANA;n/d;5152;1918;n/d;n/d;7070
SP-SERRA NEGRA;n/d;3119;2433;n/d;n/d;5552
SP-SERTAOZINHO;n/d;27404;8017;n/d;n/d;35421
SP-SETE BARRAS;n/d;1038;320;n/d;n/d;1358
SP-SEVERINIA;n/d;1209;679;n/d;n/d;1888
SP-SILVEIRAS;n/d;360;226;n/d;n/d;586
SP-SOCORRO;n/d;2656;2393;n/d;n/d;5049
SP-SOROCABA;n/d;83724;46983;n/d;n/d;130707
SP-SUD MENNUCCI;n/d;2134;689;n/d;n/d;2823
SP-SUMARE;n/d;24371;9955;n/d;n/d;34326
SP-SUZANO;n/d;26460;13388;n/d;n/d;39848
SP-SUZANAPOLIS;n/d;336;123;n/d;n/d;459
SP-TABAPUA;n/d;1132;860;n/d;n/d;1992
SP-TABATINGA;n/d;1262;991;n/d;n/d;2253
SP-TABOAO DA SERRA;n/d;27154;16827;n/d;n/d;43981
SP-TACIBA;n/d;1422;350;n/d;n/d;1772
SP-TAGUAI;n/d;1171;1201;n/d;n/d;2372
SP-TAIACU;n/d;359;228;n/d;n/d;587
SP-TAIUVA;n/d;398;224;n/d;n/d;622
SP-TAMBAU;n/d;3440;1483;n/d;n/d;4923
SP-TANABI;n/d;2484;1194;n/d;n/d;3678
SP-TAPIRAI;n/d;561;329;n/d;n/d;890
SP-TAPIRATIBA;n/d;2438;927;n/d;n/d;3365
SP-TAQUARAL;n/d;146;112;n/d;n/d;258
SP-TAQUARITINGA;n/d;5633;3761;n/d;n/d;9394
SP-TAQUARITUBA;n/d;1844;1033;n/d;n/d;2877
SP-TAQUARIVAI;n/d;753;235;n/d;n/d;988
SP-TARABAI;n/d;389;235;n/d;n/d;624
SP-TARUMA;n/d;4744;748;n/d;n/d;5492
SP-TATUI;n/d;13843;7799;n/d;n/d;21642
SP-TAUBATE;n/d;41206;25250;n/d;n/d;66456
SP-TEJUPA;n/d;373;187;n/d;n/d;560
SP-TEODORO SAMPAIO;n/d;1998;869;n/d;n/d;2867
SP-TERRA ROXA;n/d;477;374;n/d;n/d;851
SP-TIETE;n/d;7154;6249;n/d;n/d;13403
SP-TIMBURI;n/d;228;96;n/d;n/d;324
SP-TORRE DE PEDRA;n/d;82;63;n/d;n/d;145
SP-TORRINHA;n/d;885;515;n/d;n/d;1400
SP-TRABIJU;n/d;168;153;n/d;n/d;321
SP-TREMEMBE;n/d;2740;1241;n/d;n/d;3981
SP-TRES FRONTEIRAS;n/d;434;210;n/d;n/d;644
SP-TUIUTI;n/d;286;152;n/d;n/d;438
SP-TUPA;n/d;7085;4915;n/d;n/d;12000
SP-TUPI PAULISTA;n/d;1068;857;n/d;n/d;1925
SP-TURIUBA;n/d;175;112;n/d;n/d;287
SP-TURMALINA;n/d;183;95;n/d;n/d;278
SP-UBARANA;n/d;545;189;n/d;n/d;734
SP-UBATUBA;n/d;6516;4890;n/d;n/d;11406
SP-UBIRAJARA;n/d;520;277;n/d;n/d;797
SP-UCHOA;n/d;816;472;n/d;n/d;1288
SP-UNIAO PAULISTA;n/d;148;77;n/d;n/d;225
SP-URANIA;n/d;682;296;n/d;n/d;978
SP-URU;n/d;170;104;n/d;n/d;274
SP-URUPES;n/d;959;666;n/d;n/d;1625
SP-VALENTIM GENTIL;n/d;1336;626;n/d;n/d;1962
SP-VALINHOS;n/d;19918;10259;n/d;n/d;30177
SP-VALPARAISO;n/d;4310;1590;n/d;n/d;5900
SP-VARGEM;n/d;506;277;n/d;n/d;783
SP-VARGEM GRANDE DO SUL;n/d;3610;2132;n/d;n/d;5742
SP-VARGEM GRANDE PAULISTA;n/d;5189;2773;n/d;n/d;7962
SP-VARZEA PAULISTA;n/d;8709;3940;n/d;n/d;12649
SP-VERA CRUZ;n/d;856;404;n/d;n/d;1260
SP-VINHEDO;n/d;15136;9085;n/d;n/d;24221
SP-VIRADOURO;n/d;1400;1034;n/d;n/d;2434
SP-VISTA ALEGRE DO ALTO;n/d;1974;556;n/d;n/d;2530
SP-VITORIA BRASIL;n/d;118;67;n/d;n/d;185
SP-VOTORANTIM;n/d;7377;4348;n/d;n/d;11725
SP-VOTUPORANGA;n/d;9876;6520;n/d;n/d;16396
SP-ZACARIAS;n/d;372;123;n/d;n/d;495
SP-CHAVANTES;n/d;1900;911;n/d;n/d;2811
SP-ESTIVA GERBI;n/d;890;393;n/d;n/d;1283
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;6213501;4101617;n/d;n/d;10315118

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2006
Vínculo Ativo 31/12;igual a;Sim
