Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIQUEROBI;n/d;327;223;n/d;n/d;550
SP-PIQUETE;n/d;925;478;n/d;n/d;1403
SP-PIRACAIA;n/d;2460;2243;n/d;n/d;4703
SP-PIRACICABA;n/d;71424;49709;n/d;n/d;121133
SP-PIRAJU;n/d;3388;2605;n/d;n/d;5993
SP-PIRAJUI;n/d;2173;1483;n/d;n/d;3656
SP-PIRANGI;n/d;1455;1037;n/d;n/d;2492
SP-PIRAPORA DO BOM JESUS;n/d;1284;1026;n/d;n/d;2310
SP-PIRAPOZINHO;n/d;2973;2464;n/d;n/d;5437
SP-PIRASSUNUNGA;n/d;13672;8426;n/d;n/d;22098
SP-PIRATININGA;n/d;1048;825;n/d;n/d;1873
SP-PITANGUEIRAS;n/d;5375;2426;n/d;n/d;7801
SP-PLANALTO;n/d;1735;320;n/d;n/d;2055
SP-PLATINA;n/d;345;176;n/d;n/d;521
SP-POA;n/d;12818;13317;n/d;n/d;26135
SP-POLONI;n/d;586;368;n/d;n/d;954
SP-POMPEIA;n/d;4801;2655;n/d;n/d;7456
SP-PONGAI;n/d;216;230;n/d;n/d;446
SP-PONTAL;n/d;6757;2881;n/d;n/d;9638
SP-PONTALINDA;n/d;152;219;n/d;n/d;371
SP-PONTES GESTAL;n/d;311;263;n/d;n/d;574
SP-POPULINA;n/d;331;191;n/d;n/d;522
SP-PORANGABA;n/d;822;568;n/d;n/d;1390
SP-PORTO FELIZ;n/d;9201;6696;n/d;n/d;15897
SP-PORTO FERREIRA;n/d;8716;6702;n/d;n/d;15418
SP-POTIM;n/d;739;600;n/d;n/d;1339
SP-POTIRENDABA;n/d;3281;1129;n/d;n/d;4410
SP-PRACINHA;n/d;125;149;n/d;n/d;274
SP-PRADOPOLIS;n/d;5621;1506;n/d;n/d;7127
SP-PRAIA GRANDE;n/d;26660;25284;n/d;n/d;51944
SP-PRATANIA;n/d;877;391;n/d;n/d;1268
SP-PRESIDENTE ALVES;n/d;313;248;n/d;n/d;561
SP-PRESIDENTE BERNARDES;n/d;1356;1129;n/d;n/d;2485
SP-PRESIDENTE EPITACIO;n/d;2999;2602;n/d;n/d;5601
SP-PRESIDENTE PRUDENTE;n/d;35510;29867;n/d;n/d;65377
SP-PRESIDENTE VENCESLAU;n/d;2883;3029;n/d;n/d;5912
SP-PROMISSAO;n/d;5414;3454;n/d;n/d;8868
SP-QUADRA;n/d;360;248;n/d;n/d;608
SP-QUATA;n/d;2680;1138;n/d;n/d;3818
SP-QUEIROZ;n/d;2558;456;n/d;n/d;3014
SP-QUELUZ;n/d;956;712;n/d;n/d;1668
SP-QUINTANA;n/d;766;518;n/d;n/d;1284
SP-RAFARD;n/d;1732;820;n/d;n/d;2552
SP-RANCHARIA;n/d;4260;2707;n/d;n/d;6967
SP-REDENCAO DA SERRA;n/d;625;307;n/d;n/d;932
SP-REGENTE FEIJO;n/d;3064;1837;n/d;n/d;4901
SP-REGINOPOLIS;n/d;623;448;n/d;n/d;1071
SP-REGISTRO;n/d;7411;5999;n/d;n/d;13410
SP-RESTINGA;n/d;1134;521;n/d;n/d;1655
SP-RIBEIRA;n/d;385;143;n/d;n/d;528
SP-RIBEIRAO BONITO;n/d;993;749;n/d;n/d;1742
SP-RIBEIRAO BRANCO;n/d;2461;1079;n/d;n/d;3540
SP-RIBEIRAO CORRENTE;n/d;446;276;n/d;n/d;722
SP-RIBEIRAO DO SUL;n/d;353;245;n/d;n/d;598
SP-RIBEIRAO DOS INDIOS;n/d;149;172;n/d;n/d;321
SP-RIBEIRAO GRANDE;n/d;341;255;n/d;n/d;596
SP-RIBEIRAO PIRES;n/d;12399;9002;n/d;n/d;21401
SP-RIBEIRAO PRETO;n/d;122747;109045;n/d;n/d;231792
SP-RIVERSUL;n/d;324;259;n/d;n/d;583
SP-RIFAINA;n/d;517;389;n/d;n/d;906
SP-RINCAO;n/d;837;564;n/d;n/d;1401
SP-RINOPOLIS;n/d;1179;672;n/d;n/d;1851
SP-RIO CLARO;n/d;35682;27941;n/d;n/d;63623
SP-RIO DAS PEDRAS;n/d;6084;2640;n/d;n/d;8724
SP-RIO GRANDE DA SERRA;n/d;2032;1531;n/d;n/d;3563
SP-RIOLANDIA;n/d;515;534;n/d;n/d;1049
SP-ROSANA;n/d;1211;1257;n/d;n/d;2468
SP-ROSEIRA;n/d;1400;999;n/d;n/d;2399
SP-RUBIACEA;n/d;316;151;n/d;n/d;467
SP-RUBINEIA;n/d;355;272;n/d;n/d;627
SP-SABINO;n/d;290;270;n/d;n/d;560
SP-SAGRES;n/d;133;194;n/d;n/d;327
SP-SALES;n/d;449;413;n/d;n/d;862
SP-SALES OLIVEIRA;n/d;1525;1004;n/d;n/d;2529
SP-SALESOPOLIS;n/d;1133;980;n/d;n/d;2113
SP-SALMOURAO;n/d;215;224;n/d;n/d;439
SP-SALTINHO;n/d;891;604;n/d;n/d;1495
SP-SALTO;n/d;16717;13997;n/d;n/d;30714
SP-SALTO DE PIRAPORA;n/d;4072;2190;n/d;n/d;6262
SP-SALTO GRANDE;n/d;909;499;n/d;n/d;1408
SP-SANDOVALINA;n/d;1688;445;n/d;n/d;2133
SP-SANTA ADELIA;n/d;3020;1546;n/d;n/d;4566
SP-SANTA ALBERTINA;n/d;2374;462;n/d;n/d;2836
SP-SANTA BARBARA D OESTE;n/d;23510;20784;n/d;n/d;44294
SP-SANTA BRANCA;n/d;1161;971;n/d;n/d;2132
SP-SANTA CLARA D OESTE;n/d;456;309;n/d;n/d;765
SP-SANTA CRUZ DA CONCEICAO;n/d;825;365;n/d;n/d;1190
SP-SANTA CRUZ DA ESPERANCA;n/d;211;189;n/d;n/d;400
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3504;2234;n/d;n/d;5738
SP-SANTA CRUZ DO RIO PARDO;n/d;9636;5506;n/d;n/d;15142
SP-SANTA ERNESTINA;n/d;300;241;n/d;n/d;541
SP-SANTA FE DO SUL;n/d;4847;4271;n/d;n/d;9118
SP-SANTA GERTRUDES;n/d;6014;2200;n/d;n/d;8214
SP-SANTA ISABEL;n/d;5673;4331;n/d;n/d;10004
SP-SANTA LUCIA;n/d;329;290;n/d;n/d;619
SP-SANTA MARIA DA SERRA;n/d;759;446;n/d;n/d;1205
SP-SANTA MERCEDES;n/d;192;171;n/d;n/d;363
SP-SANTANA DA PONTE PENSA;n/d;121;91;n/d;n/d;212
SP-SANTANA DE PARNAIBA;n/d;31205;23480;n/d;n/d;54685
SP-SANTA RITA D OESTE;n/d;190;141;n/d;n/d;331
SP-SANTA RITA DO PASSA QUATRO;n/d;3145;2298;n/d;n/d;5443
SP-SANTA ROSA DE VITERBO;n/d;2401;1825;n/d;n/d;4226
SP-SANTA SALETE;n/d;117;89;n/d;n/d;206
SP-SANTO ANASTACIO;n/d;1962;1348;n/d;n/d;3310
SP-SANTO ANDRE;n/d;106699;100223;n/d;n/d;206922
SP-SANTO ANTONIO DA ALEGRIA;n/d;595;518;n/d;n/d;1113
SP-SANTO ANTONIO DE POSSE;n/d;4758;3030;n/d;n/d;7788
SP-SANTO ANTONIO DO ARACANGUA;n/d;900;741;n/d;n/d;1641
SP-SANTO ANTONIO DO JARDIM;n/d;749;466;n/d;n/d;1215
SP-SANTO ANTONIO DO PINHAL;n/d;574;591;n/d;n/d;1165
SP-SANTO EXPEDITO;n/d;153;165;n/d;n/d;318
SP-SANTOPOLIS DO AGUAPEI;n/d;281;250;n/d;n/d;531
SP-SANTOS;n/d;97539;77723;n/d;n/d;175262
SP-SAO BENTO DO SAPUCAI;n/d;899;758;n/d;n/d;1657
SP-SAO BERNARDO DO CAMPO;n/d;148911;101880;n/d;n/d;250791
SP-SAO CAETANO DO SUL;n/d;55536;47495;n/d;n/d;103031
SP-SAO CARLOS;n/d;43332;31356;n/d;n/d;74688
SP-SAO FRANCISCO;n/d;109;109;n/d;n/d;218
SP-SAO JOAO DA BOA VISTA;n/d;13279;10227;n/d;n/d;23506
SP-SAO JOAO DAS DUAS PONTES;n/d;145;128;n/d;n/d;273
SP-SAO JOAO DE IRACEMA;n/d;128;131;n/d;n/d;259
SP-SAO JOAO DO PAU D ALHO;n/d;121;109;n/d;n/d;230
SP-SAO JOAQUIM DA BARRA;n/d;8093;4199;n/d;n/d;12292
SP-SAO JOSE DA BELA VISTA;n/d;412;397;n/d;n/d;809
SP-SAO JOSE DO BARREIRO;n/d;299;222;n/d;n/d;521
SP-SAO JOSE DO RIO PARDO;n/d;8243;6014;n/d;n/d;14257
SP-SAO JOSE DO RIO PRETO;n/d;74576;64976;n/d;n/d;139552
SP-SAO JOSE DOS CAMPOS;n/d;101514;77632;n/d;n/d;179146
SP-SAO LOURENCO DA SERRA;n/d;3103;5214;n/d;n/d;8317
SP-SAO LUIS DO PARAITINGA;n/d;1084;728;n/d;n/d;1812
SP-SAO MANUEL;n/d;5107;3086;n/d;n/d;8193
SP-SAO MIGUEL ARCANJO;n/d;2589;1895;n/d;n/d;4484
SP-SAO PAULO;n/d;2618560;2362997;n/d;n/d;4981557
SP-SAO PEDRO;n/d;3373;3161;n/d;n/d;6534
SP-SAO PEDRO DO TURVO;n/d;892;452;n/d;n/d;1344
SP-SAO ROQUE;n/d;10318;10959;n/d;n/d;21277
SP-SAO SEBASTIAO;n/d;10803;7489;n/d;n/d;18292
SP-SAO SEBASTIAO DA GRAMA;n/d;1606;1018;n/d;n/d;2624
SP-SAO SIMAO;n/d;2064;1249;n/d;n/d;3313
SP-SAO VICENTE;n/d;17665;17551;n/d;n/d;35216
SP-SARAPUI;n/d;1127;764;n/d;n/d;1891
SP-SARUTAIA;n/d;281;315;n/d;n/d;596
SP-SEBASTIANOPOLIS DO SUL;n/d;1784;421;n/d;n/d;2205
SP-SERRA AZUL;n/d;467;375;n/d;n/d;842
SP-SERRANA;n/d;4707;2701;n/d;n/d;7408
SP-SERRA NEGRA;n/d;3363;3058;n/d;n/d;6421
SP-SERTAOZINHO;n/d;27994;13037;n/d;n/d;41031
SP-SETE BARRAS;n/d;1289;562;n/d;n/d;1851
SP-SEVERINIA;n/d;1414;930;n/d;n/d;2344
SP-SILVEIRAS;n/d;434;355;n/d;n/d;789
SP-SOCORRO;n/d;4196;3983;n/d;n/d;8179
SP-SOROCABA;n/d;108974;87138;n/d;n/d;196112
SP-SUD MENNUCCI;n/d;988;611;n/d;n/d;1599
SP-SUMARE;n/d;35146;20227;n/d;n/d;55373
SP-SUZANO;n/d;36299;27861;n/d;n/d;64160
SP-SUZANAPOLIS;n/d;1136;342;n/d;n/d;1478
SP-TABAPUA;n/d;1152;826;n/d;n/d;1978
SP-TABATINGA;n/d;1803;1621;n/d;n/d;3424
SP-TABOAO DA SERRA;n/d;33963;30078;n/d;n/d;64041
SP-TACIBA;n/d;409;376;n/d;n/d;785
SP-TAGUAI;n/d;2169;2398;n/d;n/d;4567
SP-TAIACU;n/d;389;276;n/d;n/d;665
SP-TAIUVA;n/d;412;331;n/d;n/d;743
SP-TAMBAU;n/d;3750;2025;n/d;n/d;5775
SP-TANABI;n/d;3328;2002;n/d;n/d;5330
SP-TAPIRAI;n/d;661;489;n/d;n/d;1150
SP-TAPIRATIBA;n/d;1751;930;n/d;n/d;2681
SP-TAQUARAL;n/d;320;227;n/d;n/d;547
SP-TAQUARITINGA;n/d;5840;4786;n/d;n/d;10626
SP-TAQUARITUBA;n/d;2896;2033;n/d;n/d;4929
SP-TAQUARIVAI;n/d;926;498;n/d;n/d;1424
SP-TARABAI;n/d;553;471;n/d;n/d;1024
SP-TARUMA;n/d;3524;1502;n/d;n/d;5026
SP-TATUI;n/d;16929;11986;n/d;n/d;28915
SP-TAUBATE;n/d;44862;35062;n/d;n/d;79924
SP-TEJUPA;n/d;723;450;n/d;n/d;1173
SP-TEODORO SAMPAIO;n/d;1766;1524;n/d;n/d;3290
SP-TERRA ROXA;n/d;615;609;n/d;n/d;1224
SP-TIETE;n/d;8587;5344;n/d;n/d;13931
SP-TIMBURI;n/d;297;148;n/d;n/d;445
SP-TORRE DE PEDRA;n/d;109;113;n/d;n/d;222
SP-TORRINHA;n/d;1335;751;n/d;n/d;2086
SP-TRABIJU;n/d;179;174;n/d;n/d;353
SP-TREMEMBE;n/d;2749;2051;n/d;n/d;4800
SP-TRES FRONTEIRAS;n/d;370;242;n/d;n/d;612
SP-TUIUTI;n/d;379;266;n/d;n/d;645
SP-TUPA;n/d;8896;7556;n/d;n/d;16452
SP-TUPI PAULISTA;n/d;1172;1077;n/d;n/d;2249
SP-TURIUBA;n/d;140;139;n/d;n/d;279
SP-TURMALINA;n/d;184;132;n/d;n/d;316
SP-UBARANA;n/d;1099;358;n/d;n/d;1457
SP-UBATUBA;n/d;11060;9259;n/d;n/d;20319
SP-UBIRAJARA;n/d;949;498;n/d;n/d;1447
SP-UCHOA;n/d;708;546;n/d;n/d;1254
SP-UNIAO PAULISTA;n/d;133;154;n/d;n/d;287
SP-URANIA;n/d;742;542;n/d;n/d;1284
SP-URU;n/d;155;106;n/d;n/d;261
SP-URUPES;n/d;1468;1234;n/d;n/d;2702
SP-VALENTIM GENTIL;n/d;1725;1191;n/d;n/d;2916
SP-VALINHOS;n/d;25387;21908;n/d;n/d;47295
SP-VALPARAISO;n/d;4015;1742;n/d;n/d;5757
SP-VARGEM;n/d;549;385;n/d;n/d;934
SP-VARGEM GRANDE DO SUL;n/d;4310;3013;n/d;n/d;7323
SP-VARGEM GRANDE PAULISTA;n/d;7236;4691;n/d;n/d;11927
SP-VARZEA PAULISTA;n/d;9986;6976;n/d;n/d;16962
SP-VERA CRUZ;n/d;767;469;n/d;n/d;1236
SP-VINHEDO;n/d;22449;14699;n/d;n/d;37148
SP-VIRADOURO;n/d;1264;1653;n/d;n/d;2917
SP-VISTA ALEGRE DO ALTO;n/d;2640;742;n/d;n/d;3382
SP-VITORIA BRASIL;n/d;111;95;n/d;n/d;206
SP-VOTORANTIM;n/d;10683;8694;n/d;n/d;19377
SP-VOTUPORANGA;n/d;13259;12806;n/d;n/d;26065
SP-ZACARIAS;n/d;401;184;n/d;n/d;585
SP-CHAVANTES;n/d;960;711;n/d;n/d;1671
SP-ESTIVA GERBI;n/d;1493;651;n/d;n/d;2144
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7412787;5977060;n/d;n/d;13389847

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2019
Vínculo Ativo 31/12;igual a;Sim
